Year,Country,Gold,Silver,Bronze,Total,Historical_Gold,Historical_Silver,Historical_Bronze,Historical_Total,Recent_3_Olympics_Avg,WB_Code,Population,GDP,GDP_per_capita,HDI,Climate_Zone,Climate_Description,Avg_Temp_C,Winter_Sports_Index,Education_Spending_pct_GDP,Medals_per_million_pop,Medals_per_billion_GDP,Medals_per_10K_GDPpc,Medals_per_HDI,Gold_per_million_pop,Gold_per_billion_GDP,Gold_per_10K_GDPpc,Gold_per_HDI
2010,ITA,1,1,3,5,36,31,34,101,11.333333333333334,ITA,59819407.0,2144936254535.0,35856.8625485539,0.887,2.0,Continental,5.0,7.0,4.31625986099243,0.08358491417342201,0.0023310716061741184,1.394433211558731,5.636978579481398,0.016716982834684403,0.0004662143212348237,0.2788866423117462,1.1273957158962795
2014,ITA,0,2,6,8,37,32,37,106,9.666666666666666,ITA,60320707.0,2173255507985.84,36028.3494022349,0.89,2.0,Continental,5.0,7.0,4.04026985168457,0.13262444022746617,0.003681113412851465,2.2204736361038364,8.98876404494382,0.0,0.0,0.0,0.0
2018,ITA,3,2,5,10,37,34,43,114,8.0,ITA,60148658.0,2099435266458.67,34904.1081923834,0.902,2.0,Continental,5.0,7.0,4.24093008041382,0.1662547483603042,0.004763185681294195,2.8649922653466193,11.086474501108647,0.04987642450809127,0.0014289557043882584,0.8594976796039857,3.325942350332594
2022,ITA,2,7,8,17,40,36,48,124,7.666666666666667,ITA,59013667.0,2104067630319.46,35653.9042103495,0.905,2.0,Continental,5.0,7.0,4.0698299407959,0.28806886377692814,0.008079588200983298,4.7680612758995675,18.784530386740332,0.033890454561991544,0.0009505397883509763,0.5609483853999491,2.2099447513812156
2026,ITA,10,6,14,30,42,43,56,141,11.666666666666666,ITA,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1984,IVB,0,0,0,0,0,0,0,0,0.0,VGB,12820.0,,,,,,,,,0.0,,,,0.0,,,
2014,IVB,0,0,0,0,0,0,0,0,0.0,VGB,32962.0,,,,,,,,4.00919804063438,0.0,,,,0.0,,,
1988,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2345777.0,3828342820.3494,1632.01481656159,,5.0,Tropical,26.0,0.0,3.94086003303528,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2424701.0,3535460089.80719,1458.10146892635,0.664,5.0,Tropical,26.0,0.0,3.33665990829468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2475220.0,5452558947.03045,2202.85831038471,0.664,5.0,Tropical,26.0,0.0,4.06418991088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2569736.0,8787195622.43502,3419.49352868739,0.662,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2640572.0,9719009494.84779,3680.64551727724,0.672,5.0,Tropical,26.0,0.0,5.37522983551025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2748568.0,13220549908.2494,4809.977380312,0.708,5.0,Tropical,26.0,0.0,6.37060022354126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2793749.0,13899217679.9219,4975.11325459872,0.712,5.0,Tropical,26.0,0.0,6.01586008071899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2820097.0,16855447986.2221,5976.90362644337,0.715,5.0,Tropical,26.0,0.0,5.41380977630615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2839144.0,18813516805.214,6626.47502388538,0.718,5.0,Tropical,26.0,0.0,5.35435009002685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,JAM,0,0,0,0,0,0,0,0,0.0,JAM,,,,,5.0,Tropical,26.0,0.0,,,,,,,,,
1960,JPN,0,0,0,0,0,1,0,1,0.3333333333333333,JPN,93216000.0,47419238274.4619,508.702779291773,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1964,JPN,0,0,0,0,0,1,0,1,0.3333333333333333,JPN,96903000.0,87490590817.9803,902.867721515126,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1968,JPN,0,0,0,0,0,1,0,1,0.3333333333333333,JPN,101011000.0,156897496759.128,1553.27139379996,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1972,JPN,1,1,1,3,0,1,0,1,0.0,JPN,107188000.0,324933841268.585,3031.43860570759,,2.0,Continental,5.0,7.0,3.92610001564026,0.027988207635183043,0.009232648677920405,9.89629146488932,,0.009329402545061014,0.0030775495593068016,3.298763821629773,
1976,JPN,0,0,0,0,1,2,1,4,1.0,JPN,112775000.0,598883902155.605,5310.43140904992,,2.0,Continental,5.0,7.0,4.74777984619141,0.0,0.0,0.0,,0.0,0.0,0.0,
1980,JPN,0,1,0,1,1,2,1,4,1.0,JPN,116807000.0,1129377244854.04,9668.74626395709,,2.0,Continental,5.0,7.0,4.96105003356934,0.008561130754150008,0.0008854437297691785,1.0342602574314883,,0.0,0.0,0.0,
1984,JPN,0,1,0,1,1,3,1,5,1.3333333333333333,JPN,120083000.0,1345824500836.76,11207.4523524293,,2.0,Continental,5.0,7.0,,0.008327573428378705,0.0007430389321774531,0.892263440926646,,0.0,0.0,0.0,
1988,JPN,0,0,1,1,1,4,1,6,0.6666666666666666,JPN,122578000.0,3125724434400.79,25499.8811728107,,2.0,Continental,5.0,7.0,5.4528398513794,0.008158070779422082,0.0003199258351101903,0.39215869016136906,,0.0,0.0,0.0,
1992,JPN,1,2,4,7,1,4,2,7,1.0,JPN,124425000.0,3980702922117.66,31992.7902119161,0.859,2.0,Continental,5.0,7.0,,0.05625879043600562,0.0017584833977703942,2.1879929676758127,8.149010477299186,0.008036970062286517,0.00025121191396719917,0.3125704239536875,1.1641443538998837
1994,JPN,1,2,2,5,2,6,6,14,3.0,JPN,125178000.0,4998797547740.97,39933.5150564874,0.872,2.0,Continental,5.0,7.0,3.5693199634552,0.03994312099570212,0.0010002405483013758,1.2520811135526937,5.73394495412844,0.007988624199140424,0.00020004810966027514,0.2504162227105387,1.146788990825688
1998,JPN,5,1,4,10,3,8,8,19,4.333333333333333,JPN,126400000.0,4098362709531.24,32423.7556133801,0.884,2.0,Continental,5.0,7.0,3.29797005653381,0.0791139240506329,0.0024399987772540936,3.0841584544491707,11.312217194570136,0.03955696202531645,0.0012199993886270468,1.5420792272245853,5.656108597285068
2002,JPN,0,1,1,2,8,9,12,29,7.333333333333333,JPN,127445000.0,4182846045873.61,32820.7936433254,0.894,2.0,Continental,5.0,7.0,3.40898990631104,0.015693044058221195,0.00047814334500142694,0.6093697860370691,2.237136465324385,0.0,0.0,0.0,0.0
2006,JPN,1,0,0,1,8,10,13,31,5.666666666666667,JPN,127854000.0,4601663122649.92,35991.546002862,0.903,2.0,Continental,5.0,7.0,3.27667999267578,0.007821421308680214,0.00021731273527561892,0.27784302455928994,1.1074197120708749,0.007821421308680214,0.00021731273527561892,0.27784302455928994,1.1074197120708749
2010,JPN,0,3,2,5,9,10,13,32,4.333333333333333,JPN,128070000.0,5759071769013.11,44968.1562349739,0.907,2.0,Continental,5.0,7.0,3.59951996803284,0.039041149371437496,0.0008681954663080736,1.1118979337007504,5.512679162072767,0.0,0.0,0.0,0.0
2014,JPN,1,4,3,8,9,13,15,37,2.6666666666666665,JPN,127276000.0,4896994405353.29,38475.3952461838,0.914,2.0,Continental,5.0,7.0,3.41529989242554,0.06285552657217386,0.0016336551234885158,2.079250894971244,8.752735229759299,0.007856940821521732,0.00020420689043606447,0.2599063618714055,1.0940919037199124
2018,JPN,4,5,4,13,10,17,18,45,4.666666666666667,JPN,126811000.0,5040880939324.86,39751.1330982711,0.921,2.0,Continental,5.0,7.0,3.07782006263733,0.10251476606918958,0.0025789143120966327,3.2703470283128637,14.115092290988056,0.03154300494436603,0.0007935120960297331,1.0062606240962657,4.3431053203040175
2022,JPN,3,7,8,18,14,22,22,58,8.666666666666666,JPN,125124989.0,4262463317796.53,34065.6438962526,0.921,2.0,Continental,5.0,7.0,,0.14385615650283895,0.004222910241795361,5.283915975526326,19.543973941368076,0.02397602608380649,0.0007038183736325602,0.880652662587721,3.2573289902280127
2026,JPN,4,7,11,22,17,29,30,76,13.0,JPN,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1994,KAZ,1,2,0,3,0,0,0,0,0.0,KAZ,17043771.0,21250792886.1054,1246.83633018218,0.666,2.0,Continental,5.0,7.0,,0.17601738488507032,0.1411712031677424,24.060896585854685,4.504504504504505,0.05867246162835678,0.047057067722580795,8.020298861951561,1.5015015015015014
1998,KAZ,0,0,2,2,1,2,0,3,3.0,KAZ,15647785.0,22135245507.3656,1414.59289652597,0.678,2.0,Continental,5.0,7.0,,0.12781361707104233,0.0903536398245274,14.138343299416412,2.949852507374631,0.0,0.0,0.0,0.0
2002,KAZ,0,0,0,0,1,2,2,5,2.5,KAZ,15656677.0,24636598527.4437,1573.55219932325,0.72,2.0,Continental,5.0,7.0,3.02970004081726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,KAZ,0,0,0,0,1,2,2,5,1.6666666666666667,KAZ,16103716.0,81003864630.018,5030.13494711519,0.765,2.0,Continental,5.0,7.0,2.62678003311157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,KAZ,0,1,0,1,1,2,2,5,0.6666666666666666,KAZ,16836810.0,148047348240.643,8793.07589980782,0.781,2.0,Continental,5.0,7.0,3.58735481721566,0.05939367374223502,0.006754595822780654,1.137258464949513,1.2804097311139564,0.0,0.0,0.0,0.0
2014,KAZ,0,0,1,1,1,3,2,6,0.3333333333333333,KAZ,17816285.0,221415613595.469,12427.7094576939,0.813,2.0,Continental,5.0,7.0,3.42903954512824,0.0561284240794307,0.004516393328191485,0.8046535070715768,1.2300123001230012,0.0,0.0,0.0,0.0
2018,KAZ,0,0,1,1,1,3,3,7,0.6666666666666666,KAZ,18932727.0,179339977690.485,9472.48527327758,0.828,2.0,Continental,5.0,7.0,2.61595010757446,0.052818592905290396,0.005576001585802895,1.0556891577557337,1.2077294685990339,0.0,0.0,0.0,0.0
2022,KAZ,0,0,0,0,1,3,4,8,1.0,KAZ,20034609.0,225496328925.494,11255.3396437881,0.831,2.0,Continental,5.0,7.0,4.36185360851405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,KAZ,1,0,0,1,1,3,4,8,0.6666666666666666,KAZ,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1998,KEN,0,0,0,0,0,0,0,0,0.0,KEN,28888057.0,14093998843.7334,487.883239905452,0.496,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,KEN,0,0,0,0,0,0,0,0,0.0,KEN,32629808.0,13147736898.5176,402.936385605382,0.504,5.0,Tropical,26.0,0.0,6.17199993133545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,KEN,0,0,0,0,0,0,0,0,0.0,KEN,36904008.0,25825512284.2891,699.80237063381,0.541,5.0,Tropical,26.0,0.0,7.04983997344971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,KEN,0,0,0,0,0,0,0,0,0.0,KEN,50207107.0,92202979985.2863,1836.45275528993,0.605,5.0,Tropical,26.0,0.0,5.10761976242065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,KEN,0,0,0,0,0,0,0,0,0.0,KEN,,,,,5.0,Tropical,26.0,0.0,,,,,,,,,
1994,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,4515069.0,1681780847.41091,372.481759948941,0.595,2.0,Continental,5.0,7.0,5.58819007873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,4769015.0,1645963749.83146,345.137046084246,0.613,2.0,Continental,5.0,7.0,4.91963005065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,4990704.0,1605643104.73021,321.726775366804,0.635,2.0,Continental,5.0,7.0,4.44545984268188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,5218373.0,2834168889.42019,543.113512472219,0.652,2.0,Continental,5.0,7.0,5.54986000061035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,5467059.0,4794361863.01353,876.954476440354,0.668,2.0,Continental,5.0,7.0,5.81883001327515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,5905848.0,7468102412.68237,1264.52668823891,0.691,2.0,Continental,5.0,7.0,5.53159999847412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,6444079.0,8271106235.41552,1283.5203037417,0.708,2.0,Continental,5.0,7.0,5.55267000198364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,6975220.0,12134931017.9465,1739.72018344174,0.717,2.0,Continental,5.0,7.0,7.16884382244099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1960,KOR,0,0,0,0,0,0,0,0,0.0,KOR,25012374.0,3973069306.93069,158.844150776359,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1964,KOR,0,0,0,0,0,0,0,0,0.0,KOR,27984155.0,3476789681.58031,124.24136735879,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1968,KOR,0,0,0,0,0,0,0,0,0.0,KOR,30838302.0,6167109472.42856,199.982134957643,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1972,KOR,0,0,0,0,0,0,0,0,0.0,KOR,33505406.0,10990490569.7259,328.021411521648,,2.0,Continental,5.0,7.0,3.22075009346008,0.0,0.0,0.0,,0.0,0.0,0.0,
1976,KOR,0,0,0,0,0,0,0,0,0.0,KOR,35848523.0,30371074380.1653,847.205737881176,,2.0,Continental,5.0,7.0,2.75457000732422,0.0,0.0,0.0,,0.0,0.0,0.0,
1980,KOR,0,0,0,0,0,0,0,0,0.0,KOR,38123775.0,66547970350.6151,1745.57662116658,,2.0,Continental,5.0,7.0,3.45873999595642,0.0,0.0,0.0,,0.0,0.0,0.0,
1984,KOR,0,0,0,0,0,0,0,0,0.0,KOR,40405956.0,99749645088.5994,2468.68667303898,,2.0,Continental,5.0,7.0,4.00532007217407,0.0,0.0,0.0,,0.0,0.0,0.0,
1988,KOR,0,0,0,0,0,0,0,0,0.0,KOR,42031247.0,205477530605.222,4888.68509195605,,2.0,Continental,5.0,7.0,2.74737000465393,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,KOR,2,1,1,4,0,0,0,0,0.0,KOR,43747962.0,366921291824.719,8387.16308258471,0.759,2.0,Continental,5.0,7.0,3.57788991928101,0.09143283063105888,0.010901520541661096,4.7691930639880935,5.270092226613966,0.04571641531552944,0.005450760270830548,2.3845965319940468,2.635046113306983
1994,KOR,4,1,1,6,2,1,1,4,1.3333333333333333,KOR,44641540.0,479181794216.859,10733.9888860657,0.779,2.0,Continental,5.0,7.0,3.01831007003784,0.1344039654545968,0.012521343824854569,5.589720712110001,7.702182284980744,0.08960264363639785,0.008347562549903046,3.726480474740001,5.134788189987163
1998,KOR,3,1,2,6,6,2,2,10,3.333333333333333,KOR,46286503.0,397297216492.19,8583.43557499234,0.809,2.0,Continental,5.0,7.0,3.36813998222351,0.12962742076237646,0.015102043887886003,6.990207997227678,7.416563658838071,0.06481371038118823,0.007551021943943002,3.495103998613839,3.7082818294190356
2002,KOR,2,2,0,4,9,3,4,16,5.333333333333333,KOR,47644736.0,650014391470.21,13642.9424537101,0.846,2.0,Continental,5.0,7.0,,0.08395471012789325,0.006153709906257235,2.931918839042108,4.7281323877068555,0.04197735506394663,0.0030768549531286177,1.465959419521054,2.3640661938534278
2006,KOR,6,3,2,11,11,5,4,20,5.333333333333333,KOR,48438292.0,1095175538508.19,22609.7059431449,0.871,2.0,Continental,5.0,7.0,,0.2270930610022335,0.010044051947127873,4.865167210781491,12.629161882893227,0.12386894236485466,0.005478573789342475,2.6537275695171774,6.888633754305396
2010,KOR,6,6,2,14,17,8,6,31,7.0,KOR,49554112.0,1192830015737.68,24071.2620526362,0.894,2.0,Continental,5.0,7.0,,0.28251944056630457,0.011736793856031534,5.816063972626964,15.659955257270694,0.12107976024270196,0.0050300545097278,2.492598845411556,6.7114093959731544
2014,KOR,3,3,2,8,23,14,8,45,9.666666666666666,KOR,50746659.0,1556252422020.44,30667.0912467447,0.91,2.0,Continental,5.0,7.0,,0.15764584620240712,0.005140554248657052,2.6086595352760087,8.79120879120879,0.05911719232590268,0.0019277078432463947,0.9782473257285034,3.2967032967032965
2018,KOR,5,8,4,17,26,17,10,53,11.0,KOR,51585058.0,1824251454306.83,35363.9508228687,0.924,2.0,Continental,5.0,7.0,4.45807981491089,0.32955279414438193,0.0093188907482382,4.807155197435311,18.398268398268396,0.09692729239540643,0.0027408502200700585,1.413869175716268,5.411255411255411
2022,KOR,2,5,2,9,31,25,14,70,13.0,KOR,51672569.0,1799363116866.52,34822.4048404971,0.928,2.0,Continental,5.0,7.0,5.81446981430054,0.17417365101394514,0.005001769745993764,2.584542923219751,9.698275862068964,0.0387052557808767,0.001111504387998614,0.5743428718266114,2.155172413793103
2026,KOR,3,4,3,10,33,30,16,79,11.333333333333334,KOR,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
2018,KOS,0,0,0,0,0,0,0,0,0.0,XKX,1797086.0,7878762812.27689,4384.18796444738,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
2022,KOS,0,0,0,0,0,0,0,0,0.0,XKX,1768096.0,9354907646.29785,5290.95006509706,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
2026,KOS,0,0,0,0,0,0,0,0,0.0,XKX,,,,,,,,,,,,,,,,,
2022,KSA,0,0,0,0,0,0,0,0,0.0,SAU,32175224.0,1239075200000.0,38510.2276211037,0.893,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,KSA,0,0,0,0,0,0,0,0,0.0,SAU,,,,,4.0,Mediterranean/Subtropical,18.0,2.0,,,,,,,,,
1992,LAT,0,0,0,0,0,0,0,0,0.0,LVA,2614338.0,,,0.709,1.0,Arctic/Subarctic,-5.0,10.0,4.30135011672974,0.0,,,0.0,0.0,,,0.0
1994,LAT,0,0,0,0,0,0,0,0,0.0,LVA,2520742.0,,,0.686,1.0,Arctic/Subarctic,-5.0,10.0,,0.0,,,0.0,0.0,,,0.0
1998,LAT,0,0,0,0,0,0,0,0,0.0,LVA,2410019.0,6974112951.26891,2893.79998716563,0.738,1.0,Arctic/Subarctic,-5.0,10.0,5.96775007247925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,LAT,0,0,0,0,0,0,0,0,0.0,LVA,2310173.0,9249030241.01864,4003.60935783538,0.786,1.0,Arctic/Subarctic,-5.0,10.0,5.78911018371582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,LAT,0,0,1,1,0,0,0,0,0.0,LVA,2218357.0,20434922247.3037,9211.7374468148,0.823,1.0,Arctic/Subarctic,-5.0,10.0,4.94490003585815,0.4507840712743711,0.04893583581566824,1.0855715393253813,1.2150668286755772,0.0,0.0,0.0,0.0
2010,LAT,0,2,0,2,0,0,1,1,0.3333333333333333,LVA,2097555.0,23468324572.3343,11188.4191700977,0.833,1.0,Arctic/Subarctic,-5.0,10.0,5.14355993270874,0.9534910884339147,0.08522125189787538,1.7875626302464815,2.4009603841536618,0.0,0.0,0.0,0.0
2014,LAT,0,2,2,4,0,2,1,3,1.0,LVA,1993782.0,30277203767.4058,15185.814581236,0.854,1.0,Arctic/Subarctic,-5.0,10.0,5.47479009628296,2.0062373920518892,0.1321125963523126,2.6340371658050583,4.68384074941452,0.0,0.0,0.0,0.0
2018,LAT,0,0,1,1,0,4,3,7,2.333333333333333,LVA,1927174.0,33247935477.3576,17252.1710428626,0.875,1.0,Arctic/Subarctic,-5.0,10.0,4.39430999755859,0.5188945056336376,0.030077055481565664,0.5796371932063068,1.1428571428571428,0.0,0.0,0.0,0.0
2022,LAT,0,0,1,1,0,4,4,8,2.333333333333333,LVA,1879383.0,38003198508.9107,20221.103686109,0.881,1.0,Arctic/Subarctic,-5.0,10.0,4.31920003890991,0.5320895208693491,0.026313574626239095,0.49453284821785254,1.1350737797956867,0.0,0.0,0.0,0.0
2026,LAT,0,1,1,2,0,4,5,9,2.0,LVA,,,,,1.0,Arctic/Subarctic,-5.0,10.0,,,,,,,,,
2018,LBN,0,0,0,0,0,0,0,0,0.0,LBN,5984119.0,54901519155.5556,9174.53666204759,0.774,3.0,Temperate,12.0,4.0,2.6165251225734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,LBN,0,0,0,0,0,0,0,0,0.0,LBN,5744489.0,20992421948.8081,3654.35845534878,0.755,3.0,Temperate,12.0,4.0,1.33151427628711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,LBN,0,0,0,0,0,0,0,0,0.0,LBN,,,,,3.0,Temperate,12.0,4.0,,,,,,,,,
1960,LIB,0,0,0,0,0,0,0,0,0.0,LBN,1794406.0,,,,3.0,Temperate,12.0,4.0,,0.0,,,,0.0,,,
1964,LIB,0,0,0,0,0,0,0,0,0.0,LBN,2030543.0,,,,3.0,Temperate,12.0,4.0,,0.0,,,,0.0,,,
1968,LIB,0,0,0,0,0,0,0,0,0.0,LBN,2266368.0,,,,3.0,Temperate,12.0,4.0,,0.0,,,,0.0,,,
1972,LIB,0,0,0,0,0,0,0,0,0.0,LBN,2509729.0,,,,3.0,Temperate,12.0,4.0,,0.0,,,,0.0,,,
1976,LIB,0,0,0,0,0,0,0,0,0.0,LBN,2726469.0,,,,3.0,Temperate,12.0,4.0,,0.0,,,,0.0,,,
1980,LIB,0,0,0,0,0,0,0,0,0.0,LBN,2944763.0,,,,3.0,Temperate,12.0,4.0,,0.0,,,,0.0,,,
1984,LIB,0,0,0,0,0,0,0,0,0.0,LBN,3152744.0,,,,3.0,Temperate,12.0,4.0,,0.0,,,,0.0,,,
1988,LIB,0,0,0,0,0,0,0,0,0.0,LBN,3454649.0,3313540067.93246,959.153901867443,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,LIB,0,0,0,0,0,0,0,0,0.0,LBN,3747371.0,5843579160.90122,1559.38100628446,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2002,LIB,0,0,0,0,0,0,0,0,0.0,LBN,4463504.0,19152238805.9701,4290.85283803266,,3.0,Temperate,12.0,4.0,2.55271005630493,0.0,0.0,0.0,,0.0,0.0,0.0,
2006,LIB,0,0,0,0,0,0,0,0,0.0,LBN,4751136.0,22022709851.4096,4635.2514117486,0.713,3.0,Temperate,12.0,4.0,2.77975988388061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,LIB,0,0,0,0,0,0,0,0,0.0,LBN,5041288.0,38443907042.1227,7625.81051551165,0.75,3.0,Temperate,12.0,4.0,1.61330997943878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,LIB,0,0,0,0,0,0,0,0,0.0,LBN,6346990.0,48095213746.6003,7577.6413302369,0.761,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,LIE,0,0,0,0,0,0,0,0,0.0,LIE,16451.0,,,,,,,,,0.0,,,,0.0,,,
1964,LIE,0,0,0,0,0,0,0,0,0.0,LIE,18755.0,,,,,,,,,0.0,,,,0.0,,,
1968,LIE,0,0,0,0,0,0,0,0,0.0,LIE,20835.0,,,,,,,,,0.0,,,,0.0,,,
1972,LIE,0,0,0,0,0,0,0,0,0.0,LIE,22132.0,124940289.32382,5645.23266418851,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
1976,LIE,0,0,2,2,0,0,0,0,0.0,LIE,24058.0,272489300.467827,11326.3488431219,,,,,,,83.13242996092775,7.339737731229345,1.7657941033791582,,0.0,0.0,0.0,
1980,LIE,2,2,0,4,0,0,2,2,0.6666666666666666,LIE,25512.0,534699362.896161,20958.7395302666,,,,,,,156.7889620570712,7.480839285714284,1.9085117185714262,,78.3944810285356,3.740419642857142,0.9542558592857131,
1984,LIE,0,0,2,2,2,2,2,6,2.0,LIE,26596.0,502620991.852944,18898.3678693391,,,,,,,75.19927808693036,3.979141405588481,1.058292448230315,,0.0,0.0,0.0,
1988,LIE,0,0,1,1,2,2,4,8,2.6666666666666665,LIE,27948.0,1161757671.01756,41568.5441182755,,,,,,,35.780735651925006,0.8607647058823552,0.24056651999999984,,0.0,0.0,0.0,
1992,LIE,0,0,0,0,2,2,5,9,2.333333333333333,LIE,29627.0,1631177029.45063,55057.1110625654,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
1994,LIE,0,0,0,0,2,2,5,9,1.0,LIE,30470.0,1948129622.75132,63935.9902445462,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
1998,LIE,0,0,0,0,2,2,5,9,0.3333333333333333,LIE,31668.0,2479699106.02264,78302.9905905848,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
2002,LIE,0,0,0,0,2,2,5,9,0.0,LIE,33694.0,2688618747.38148,79795.1785891101,0.893,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,LIE,0,0,0,0,2,2,5,9,0.0,LIE,35037.0,4000102086.14635,114167.939211301,0.908,,,,,2.05380988121033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,LIE,0,0,0,0,2,2,5,9,0.0,LIE,36022.0,5082337238.44718,141089.812849014,0.914,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,LIE,0,0,0,0,2,2,5,9,0.0,LIE,37248.0,6657526979.72277,178735.153020908,0.923,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,LIE,0,0,1,1,2,2,5,9,0.0,LIE,38246.0,6692620691.84146,174988.775083446,0.928,,,,,,26.146525126810648,0.14941829905571,0.05714652265684671,1.0775862068965516,0.0,0.0,0.0,0.0
2022,LIE,0,0,0,0,2,2,6,10,0.3333333333333333,LIE,39493.0,7426856242.7736,188055.003235348,0.936,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,LIE,0,0,0,0,2,2,6,10,0.3333333333333333,LIE,,,,,,,,,,,,,,,,,
1992,LTU,0,0,0,0,0,0,0,0,0.0,LTU,3700114.0,,,0.723,1.0,Arctic/Subarctic,-5.0,10.0,,0.0,,,0.0,0.0,,,0.0
1994,LTU,0,0,0,0,0,0,0,0,0.0,LTU,3657144.0,,,0.699,1.0,Arctic/Subarctic,-5.0,10.0,4.76287984848022,0.0,,,0.0,0.0,,,0.0
