WB_Code,Year,Population,GDP,GDP_per_capita,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Vehicles_Per_1000,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total,HDI,Education_Spending_pct_GDP,Coastline_Length_Km,Average_Elevation_Meters,Avg_Temperature_C,Avg_Snowfall_Cm_Per_Year,Sunshine_Days_Per_Year,Number_of_Universities,Number_of_Ski_Resorts,Professional_Sports_Stadiums,Coffee_Consumption_Kg_Per_Capita,Coca_Cola_Servings_Per_Capita,Avg_Work_Hours_Per_Year,Global_Peace_Index_Score,Refugees_Received,Refugees_Produced,Military_Expenditure_Pct_GDP,Active_Military_Personnel_Thousands
AZE,1960,3894500.0,,,,,,,,,50.862,,,,0.0,,,,,,,,,,,,,,,
AZE,1961,4045750.0,,,,86600.0,,,,,51.435,,,,0.0,,,,,,,,,,,,,,,
AZE,1962,4168150.0,,,,86600.0,,,,,52.053,,,,0.0,,,,,,,,,,,,,,,
AZE,1963,4293550.0,,,,86600.0,,,,,52.696,,,,0.0,,,,,,,,,,,,,,,
AZE,1964,4439250.0,,,,86600.0,,,,,53.292,,,,0.0,,,,,,,,,,,,,,,
AZE,1965,4574650.0,,,,86600.0,,,,,53.884,,,,0.0,,,,,,,,,,,,,,,
AZE,1966,4708150.0,,,,86600.0,,,,,54.485,,,,0.0,,,,,,,,,,,,,,,
AZE,1967,4832000.0,,,,86600.0,,,,,55.032,,,,0.0,,,,,,,,,,,,,,,
AZE,1968,4948500.0,,,,86600.0,,,,,55.563,,,,0.0,,,,,,,,,,,,,,,
AZE,1969,5063300.0,,,,86600.0,,,,,56.08,,,,0.0,,,,,,,,,,,,,,,
AZE,1970,5172050.0,,,,86600.0,,,,,56.586,,,,0.0,,,,,,,,,,,,,,,
AZE,1971,5282950.0,,,,86600.0,,,,,57.043,,,,0.0,,,,,,,,,,,,,,,
AZE,1972,5391450.0,,,,86600.0,,,,,57.503,,,,0.0,,,,,,,,,,,,,,,
AZE,1973,5493900.0,,,,86600.0,,,,,57.926,,,,0.0,,,,,,,,,,,,,,,
AZE,1974,5594100.0,,,,86600.0,,,,,58.332,,,,0.0,,,,,,,,,,,,,,,
AZE,1975,5689050.0,,,,86600.0,,,,,58.687,,,,0.0,,,,,,,,,,,,,,,
AZE,1976,5781000.0,,,,86600.0,,,,,59.477,,,,0.0,,,,,,,,,,,,,,,
AZE,1977,5876150.0,,,,86600.0,,,,,59.972,,,,0.0,,,,,,,,,,,,,,,
AZE,1978,5976150.0,,,,86600.0,,,,,60.494,,,,0.0,,,,,,,,,,,,,,,
AZE,1979,6071300.0,,,,86600.0,,,,,60.931,,,,0.0,,,,,,,,,,,,,,,
AZE,1980,6160500.0,,,,86600.0,,,,,61.433,,,,0.0,,,,,,,,,,,,,,,
AZE,1981,6257750.0,,,,86600.0,,,,,61.908,,,,0.0,,,,,,,,,,,,,,,
AZE,1982,6357550.0,,,,86600.0,,,,,62.23,,,,0.0,,,,,,,,,,,,,,,
AZE,1983,6459800.0,,,,86600.0,,,,,62.479,,,,0.0,,,,,,,,,,,,,,,
AZE,1984,6567850.0,,,,86600.0,,,,,62.084,,,,0.0,,,,,,,,,,,,,,,
AZE,1985,6670150.0,,,,86600.0,,,,,62.674,,,,0.0,,,,,,,,,,,,,,,
AZE,1986,6770300.0,,,,86600.0,,,,,62.603,,,,0.0,,,,,,,,,,,,,,,
AZE,1987,6875350.0,,,,86600.0,,,,,62.824,,,,0.0,,,,,,,,,,,,,,,
AZE,1988,6974600.0,,,,86600.0,,,,,62.672,,,,0.0,,,,,,,,,,,,,,,
AZE,1989,7076550.0,,,,86600.0,,,,,62.945,,,,0.0,,,,,,,,,,,,,,,
AZE,1990,7175200.0,8884848484.84848,1238.27189274842,,86600.0,0.0,,,,62.75,3301133.0,,,0.0,,,,,,,,,,,,,,,
AZE,1991,7271300.0,5344000000.0,734.944232805688,,86600.0,,,,,62.544,3345875.0,,,0.0,,,,,,,,,,,,,,,
AZE,1992,7382050.0,444658671.586716,60.2351205405972,83217.0,86600.0,,,,,60.773,3518607.0,,6.05797004699707,0.0,,,,,,,,,,,,,,,
AZE,1993,7494800.0,1570392598.14954,209.530954548425,83217.0,86600.0,,,,,61.426,3732857.0,,,0.0,,,,,,,,,,,,,,,
AZE,1994,7596550.0,1193141110.35043,157.063549947072,83217.0,86600.0,0.00143,,,,60.277,3946235.0,,,0.0,,,,,,,,,,,,,,,
AZE,1995,7684850.0,2417331192.9526,314.55801908334,83217.0,86600.0,0.00206,,,,61.931,4107634.0,0.59,3.33736991882324,0.0,,,,,,,,,,,,,,,
AZE,1996,7763000.0,3176507376.31836,409.185543774103,83217.0,86600.0,0.00635,,,,62.66,4172243.0,0.59,3.51256990432739,0.0,,,,,,,,,,,,,,,
AZE,1997,7838250.0,3962362387.47922,505.516204188336,83217.0,86600.0,0.0252,,,,62.953,4211106.0,0.594,,0.0,,,,,,,,,,,,,,,
AZE,1998,7913000.0,4446368570.6901,561.906807871869,83092.0,86600.0,0.0375,,,,63.75,4232868.0,0.604,3.38001990318298,0.0,,,,,,,,,,,,,,,
AZE,1999,7982750.0,4581248566.50158,573.893528734031,82705.0,86600.0,0.0992,,,,64.733,4281195.0,0.615,4.21214008331299,0.0,,,,,,,,,,,,,,,
AZE,2000,8048600.0,5272615722.96892,655.097249579917,82605.0,86600.0,0.147758,,2.94891715,19.01968193,65.377,4306234.0,0.622,3.85399007797241,0.0,,,,,,,,,,,,,,2.268,87.1
AZE,2001,8111200.0,5707616203.72011,703.670998584686,82604.0,86600.0,0.305565,,2.774194,19.19010162,66.043,4283030.0,0.632,3.50342011451721,0.0,,,,,,,,,,,,,,2.312,87.1
AZE,2002,8171950.0,6236087738.28284,763.108895463487,82618.0,86600.0,4.99971,,2.73097301,20.45606041,66.769,4260614.0,0.642,3.15445995330811,0.0,,,,,,,,,,,,,,2.243,87.1
AZE,2003,8234100.0,7276413079.11451,883.692580745256,82652.0,86600.0,,,2.72699213,23.62244987,67.036,4242455.0,0.651,3.28614997863769,0.0,,,,,,,,,,,,,,2.426,81.5
AZE,2004,8306500.0,8680405740.94125,1045.0136328106,82672.0,86600.0,,,2.65944242,27.1906395,67.488,4179032.0,0.659,3.44770002365112,0.0,,,,,,,,,,,,,,2.629,81.0
AZE,2005,8391850.0,13245421880.834,1578.36733030667,82660.0,86600.0,8.03038,,2.22960997,34.35204697,67.71,4180297.0,0.672,2.97462010383606,0.0,,,,,,,,,,,,,,2.299,82.0
AZE,2006,8484550.0,20981929497.6188,2472.95725732287,82637.0,86600.0,11.9922,,2.07059145,49.87102127,68.489,4157327.0,0.692,2.55552005767822,0.0,,,,,,,,,,,,,,3.418,82.0
AZE,2007,8581300.0,33049419431.2244,3851.33015175141,82629.0,86600.0,14.54,,1.99422264,74.65649414,68.659,4042762.0,0.706,2.5492799282074,0.0,,,,,,,,,,,,,,2.864,82.0
AZE,2008,8763400.0,48851293785.4483,5574.46810432575,82627.0,86600.0,17.08,,2.04814458,111.88427734,69.355,4094522.0,0.716,2.44092988967896,0.0,,,,,,,,,,,,,,3.291,82.0
AZE,2009,8947243.0,44292427184.9492,4950.39949009423,82622.0,86600.0,27.4,,2.76541352,135.40127563,69.874,4219228.0,0.722,3.22430992126465,0.0,,,,,,,,,,,,,,3.325,81.9
AZE,2010,9054332.0,52909294791.9262,5843.5337683582,82656.0,86600.0,46.0,,2.64634848,153.0665741,70.309,4281288.0,0.727,2.78062009811401,0.0,,,,,,,,,,,,,,2.791,81.9
AZE,2011,9173082.0,65952796427.9473,7189.81869211976,82658.0,86600.0,50.0,,2.59547186,184.93493652,70.565,4368984.0,0.729,2.43564009666443,0.0,,,,,,,,,,,,,,4.67,82.0
AZE,2012,9295784.0,69679944504.1972,7495.86527658099,82658.0,86600.0,54.2,,3.15682149,234.60324097,71.08,4449918.0,0.734,2.06763005256653,0.0,,,,,,,,,,,,,,4.659,82.0
AZE,2013,9416801.0,74160560123.6902,7875.34536661549,82659.0,86600.0,73.0,,3.22551084,251.67863464,71.485,4508074.0,0.741,2.44213008880615,0.0,,,,,,,,,,,,,,4.541,82.0
AZE,2014,9535079.0,75239785452.1022,7890.84028062087,82663.0,86600.0,75.0,,3.58703041,280.22314453,71.93,4602987.0,0.745,2.63303995132446,0.0,,,,,,,,,,,,,,4.555,82.0
AZE,2015,9649341.0,53076235354.746,5500.50364628486,82663.0,86600.0,77.0,,4.34131384,236.25979614,72.349,4693026.0,0.748,2.95167994499206,0.0,,,,,,,,,,,,,,5.465,82.0
AZE,2016,9757812.0,37866996882.9157,3880.6852276838,82670.0,86600.0,78.2,,4.42241955,169.69596863,72.568,4809412.0,0.75,2.90340995788574,0.0,,,,,,,,,,,,,,3.689,82.0
AZE,2017,9854033.0,40866627351.9817,4147.1981423222,82662.0,86600.0,79.0,,4.07396507,167.01565552,72.694,4876185.0,0.753,2.4738199710846,0.0,,,,,,,,,,,,,,3.756,82.0
AZE,2018,9939771.0,47112470051.7701,4739.7943123408,82654.0,86600.0,79.8,,3.83661342,180.03610229,73.016,4955866.0,0.757,2.45543003082275,0.0,,,,,,,,,,,,,,3.549,82.0
AZE,2019,10024283.0,48174235294.1176,4805.75371765917,82654.0,86600.0,81.1,,4.18188763,199.25746155,73.29,4998924.0,0.761,3.1764600276947,0.0,,,,,,,,,,,,,,3.849,82.0
AZE,2020,10093121.0,42693000000.0,4229.91064904503,82646.0,86600.0,84.6,,5.84817696,245.21949768,70.312,5197914.0,0.73,4.33204984664917,0.0,,,,,,,,,,,,,,5.242,82.0
AZE,2021,10137750.0,54825411764.7059,5408.04535175023,82650.0,86600.0,86.0,,4.68526697,250.9887085,70.999,4963081.0,0.745,3.7020800113678,0.0,,,,,,,,,,,,,,4.931,
AZE,2022,10141756.0,78807470588.2353,7770.594223351,82650.0,86600.0,88.0,,3.41549611,261.44659424,74.125,5071753.0,,3.04690003395081,0.0,,,,,,,,,,,,,,3.795,
AZE,2023,10153958.0,72428470588.2353,7133.02838048328,82650.0,86600.0,89.0,,4.27113533,299.81060791,74.429,5073676.0,,3.66400003433227,0.0,,,,,,,,,,,,,,4.922,
AZE,2024,10202830.0,74315882352.9412,7283.8499076179,,,,,,,,5097655.0,,,0.0,,,,,,,,,,,,,,,
BDI,1990,,,,,,,,,,,,0.317750009,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1991,,,,,,,,,,,,0.319353842,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1992,,,,,,,,,,,,0.317336521,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1994,,,,,,,,,,,,0.316789173,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1995,,,,,,,,,,,,0.311681512,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1996,,,,,,,,,,,,0.307699331,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1997,,,,,,,,,,,,0.312067978,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1998,,,,,,,,,,,,0.318397492,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,1999,,,,,,,,,,,,0.321366504,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2000,,,,,,,,,,,,0.319988066,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2001,,,,,,,,,,,,0.32183024,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2002,,,,,,,,,,,,0.311,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2003,,,,,,,,,,,,0.319,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2004,,,,,,,,,,,,0.33,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2005,,,,,,,,,,,,0.338,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2006,,,,,,,,,,,,0.36,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2007,,,,,,,,,,,,0.372,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2008,,,,,,,,,,,,0.386,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2009,,,,,,,,,,,,0.395,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2010,,,,,,,,,,,,0.405,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2011,,,,,,,,,,,,0.41,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2012,,,,,,,,,,,,0.416,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2013,,,,,,,,,,,,0.421,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2014,,,,,,,,,,,,0.426,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2015,,,,,,,,,,,,0.428,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2016,,,,,,,,,,,,0.43,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2017,,,,,,,,,,,,0.428,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2018,,,,,,,,,,,,0.428,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2019,,,,,,,,,,,,0.431,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2020,,,,,,,,,,,,0.426,,0.0,,,,,,,,,,,,0.0,300000.0,,
BDI,2021,,,,,,,,,,,,0.426,,0.0,,,,,,,,,,,,0.0,300000.0,,
BEL,1960,9153489.0,11810619368.3874,1290.28607216192,,,,,,,69.7019512195122,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1961,9183948.0,12561701694.3319,1367.78885228138,,33120.0,,,,,70.5209756097561,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1962,9220578.0,13436827166.5187,1457.26516998378,,33120.0,,,,,70.219512195122,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1963,9289770.0,14445805381.3872,1555.02293182578,,33120.0,,,,,70.0514634146342,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1964,9378113.0,16168044450.2523,1724.01894179056,,33120.0,,,,,70.7551219512195,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1965,9463667.0,17597783297.4583,1859.50998671639,,33120.0,,,,,70.6253658536586,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1966,9527807.0,18894891312.2977,1983.13119821777,,33120.0,,,,,70.7063414634146,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1967,9580991.0,20252508995.4745,2113.82194132888,,33120.0,,,,,71.0129268292683,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1968,9618756.0,21654856965.4281,2251.31575906782,,33120.0,,,,,70.6931707317073,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1969,9646032.0,24019653474.9959,2490.1071730838,,33120.0,,,,,70.7648780487805,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1970,9655549.0,26706196046.7931,2765.89099664794,,33120.0,,,,,70.9719512195122,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1971,9673162.0,29821661869.912,3082.92798879126,,33120.0,,,,,71.0604878048781,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1972,9711115.0,37209418018.5134,3831.63189999433,,33120.0,,,,,71.4051219512195,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1973,9741720.0,47743801490.3747,4900.96220075866,,33120.0,,,,,71.6353658536586,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1974,9772419.0,56033077879.0389,5733.79813933878,,33120.0,,,,,71.9858536585366,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1975,9800700.0,65678189097.2908,6701.37736052433,,33120.0,,,,,71.9712195121951,,,5.76281976699829,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1976,9818227.0,71113882967.6071,7243.04734119583,,33120.0,,,,,72.119756097561,,,5.73104000091553,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1977,9830358.0,82839905458.6382,8426.94695947372,,33120.0,,,,,72.7739024390244,,,5.98883008956909,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1978,9839534.0,101246526194.441,10289.7684173296,,33120.0,,,,,72.6980487804878,,,5.43633985519409,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1979,9848382.0,116315456796.918,11810.6158754725,,33120.0,,,,,73.1936585365854,,,5.38035011291504,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1980,9859242.0,126829314388.191,12864.0025661396,,33120.0,,,,,73.2070731707317,,,5.31063985824585,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1981,9858982.0,104730018470.23,10622.8024830789,,33120.0,,,,,73.6217073170732,,,5.4353199005127,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1982,9856303.0,92095926187.5331,9343.86109959618,,33120.0,,,,,73.8880487804878,,,5.31673002243042,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1983,9855520.0,87184239053.2544,8846.23429846974,,33120.0,,,,,73.8690243902439,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1984,9855372.0,83349530159.1734,8457.26880316374,,33120.0,,,,,74.4048780487805,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1985,9858308.0,86268264148.3796,8750.81851250536,,33120.0,,,,,74.520243902439,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1986,9861823.0,120018787249.413,12170.0406962702,,33120.0,,,,,74.7317073170732,,,4.85229015350342,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1987,9870234.0,149394404105.889,15135.8523116968,,33120.0,,,,,75.3658536585366,,,4.57712984085083,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1988,9901664.0,162299103675.261,16391.093827791,,33120.0,,,,,75.5658536585366,,,4.30072021484375,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1989,9937697.0,164221056511.057,16525.0617432848,,33120.0,,,,,75.6326829268293,,,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1990,9967379.0,205331747947.851,20600.3752789827,,33120.0,0.00101,,,,76.0519512195122,3938244.0,0.816,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1991,10004486.0,210510999409.333,21041.6606519648,,33120.0,0.0201,,,,76.1921951219512,4027934.0,0.819,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1992,10045158.0,234781652446.675,23372.619171015,,33120.0,0.1,,,,76.3512195121951,4070771.0,0.835,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1993,10084475.0,224721795708.955,22283.9360213551,,33120.0,0.199,,,,76.3453658536585,4096201.0,0.85,5.37231016159058,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1994,10115603.0,244884129491.198,24208.5547931447,,33120.0,0.696,,,,76.6917073170732,4162431.0,0.858,5.41103982925415,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1995,10136811.0,288025588396.278,28413.8264387368,,33120.0,0.992,,,,76.8407317073171,4194014.0,0.865,2.98866009712219,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1996,10156637.0,279201433224.756,27489.5551770488,,33120.0,2.97,,,,77.1873170731707,4204594.0,0.871,3.04947996139526,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1997,10181245.0,252708051420.839,24820.9380503896,,33120.0,4.94,,,,77.3707317073171,4226864.0,0.876,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1998,10203008.0,258528339631.029,25338.4432934904,,33120.0,7.89,,,,77.4731707317073,4260848.0,0.878,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,1999,10226419.0,258245733221.468,25252.8019066564,,33120.0,13.8,,,,77.619512195122,4368200.0,0.882,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,,1.495,120000.0,0.0,,
BEL,2000,10251250.0,236792460312.471,23098.8865077401,30333.0,30528.0,29.4317,,7.99917603,1849.91601563,77.7219512195122,4412646.0,0.887,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1589.1,1.495,120000.0,0.0,1.351,39.3
BEL,2001,10286570.0,236746141604.37,23015.0712632462,30333.0,30528.0,31.2884,,8.14988899,1879.93457031,77.9731707317073,4307825.0,0.89,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1581.2,1.495,120000.0,0.0,1.284,39.4
BEL,2002,10332785.0,258383599375.177,25006.191397109,30333.0,30528.0,46.33,,8.3182106,2084.7199707,78.0756097560976,4358408.0,0.892,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1593.6,1.495,120000.0,0.0,1.224,39.2
BEL,2003,10376133.0,318082528506.588,30655.2092679024,30333.0,30528.0,49.97,,9.18925285,2822.50341797,78.1292682926829,4395670.0,0.895,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1598.2,1.495,120000.0,0.0,1.221,40.8
BEL,2004,10421137.0,369214712443.206,35429.4077933344,30333.0,30528.0,53.86,,9.35496902,3322.28857422,78.8780487804878,4480433.0,0.9,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1587.8,1.495,120000.0,0.0,1.157,36.0
BEL,2005,10478617.0,385714762230.039,36809.7013403619,30333.0,30528.0,55.82,,9.25018311,3415.64599609,78.9804878048781,4627612.0,0.902,5.79585981369019,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1577.7,1.495,120000.0,0.0,1.097,37.0
BEL,2006,10547958.0,408259840868.823,38705.1067959147,30333.0,30528.0,61.9819,,9.1325655,3547.06835938,79.380487804878,4647632.0,0.905,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1591.6,1.495,120000.0,0.0,1.056,40.0
BEL,2007,10625700.0,470922156309.453,44319.165448813,30333.0,30528.0,66.7604,,9.1392889,4066.2121582,79.7829268292683,4735412.0,0.908,,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1593.7,1.495,120000.0,0.0,1.098,39.0
BEL,2008,10709973.0,517328087920.078,48303.397956286,30333.0,30528.0,68.8573,,9.60036659,4656.04150391,79.6804878048781,4779497.0,0.908,6.33294010162354,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1582.5,1.495,120000.0,0.0,1.222,39.0
BEL,2009,10796493.0,485014525992.461,44923.3400135081,30333.0,30528.0,74.5441,,10.54393387,4755.80859375,80.0341463414634,4801697.0,0.91,6.43465995788574,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1564.2,1.495,120000.0,0.0,1.164,39.5
BEL,2010,10895586.0,481556503720.001,44197.393671162,30333.0,30528.0,77.6398,,10.41325188,4626.02685547,80.1829268292683,4901576.0,0.912,6.44077014923096,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1578.2,1.495,120000.0,0.0,1.09,35.7
BEL,2011,11038264.0,527196649048.639,47760.8298776546,30333.0,30528.0,81.61,,10.41302204,4990.35595703,80.5853658536585,4884172.0,0.914,6.38481998443604,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1594.7,1.495,120000.0,0.0,1.045,34.0
BEL,2012,11106932.0,498414364944.961,44874.1709182123,30333.0,30528.0,80.72,,10.5865345,4763.93505859,80.3853658536585,4917260.0,0.915,6.56626987457275,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1592.5,1.495,120000.0,0.0,1.037,30.7
BEL,2013,11159407.0,524097026598.55,46964.5946777056,30333.0,30528.0,82.1702,,10.63787556,5005.64990234,80.5878048780488,4966858.0,0.916,6.60135984420776,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1591.5,1.495,120000.0,0.0,1.005,37.5
BEL,2014,11209057.0,537987419164.351,47995.7786961339,30333.0,30528.0,85.0012,,10.62032604,5110.17333984,81.2878048780488,4984459.0,0.921,6.55865001678467,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1587.9,1.495,120000.0,0.0,0.966,37.6
BEL,2015,11274196.0,461044767544.531,40893.804537772,30333.0,30528.0,85.0529,,10.88387299,4465.45556641,80.9926829268293,4994454.0,0.924,6.46963977813721,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1582.1,1.495,120000.0,0.0,0.912,36.4
BEL,2016,11331422.0,474271566739.729,41854.5498296444,30333.0,30528.0,86.5165,,10.89833736,4569.640625,81.4390243902439,5001167.0,0.927,6.48613023757935,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1582.2,1.495,120000.0,0.0,0.898,33.8
BEL,2017,11375158.0,500908767351.53,44035.3239358548,30333.0,30528.0,87.6797,,10.94042683,4827.59326172,81.4926829268293,5037325.0,0.931,6.44915008544922,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1584.4,1.495,120000.0,0.0,0.887,32.0
BEL,2018,11427054.0,542638913427.921,47487.2100392561,30493.0,30688.0,88.6473,,10.9937973,5233.68261719,81.5951219512195,5093485.0,0.933,6.38883018493652,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1587.5,1.495,120000.0,0.0,0.892,31.5
BEL,2019,11488980.0,536726344405.489,46716.6227467964,30494.0,30689.0,90.2754,,10.85831451,5087.45654297,81.9951219512195,5146209.0,0.936,6.32381010055542,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1587.4,1.495,120000.0,0.0,0.887,26.0
BEL,2020,11538604.0,529694473501.791,45906.2875805246,30494.0,30689.0,91.5264,,11.46253014,5269.40625,80.6951219512195,5124712.0,0.928,6.75470018386841,66.0,181.0,10.5,,170.0,11.0,,6.0,6.3,250.0,1459.0,1.495,120000.0,0.0,1.006,24.0
