Year,Country,Gold,Silver,Bronze,Total,Historical_Gold,Historical_Silver,Historical_Bronze,Historical_Total,Recent_3_Olympics_Avg,WB_Code,Population,GDP,GDP_per_capita,HDI,Climate_Zone,Climate_Description,Avg_Temp_C,Winter_Sports_Index,Education_Spending_pct_GDP,Medals_per_million_pop,Medals_per_billion_GDP,Medals_per_10K_GDPpc,Medals_per_HDI,Gold_per_million_pop,Gold_per_billion_GDP,Gold_per_10K_GDPpc,Gold_per_HDI,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Vehicles_Per_1000,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total,Coastline_Length_Km,Average_Elevation_Meters,Avg_Temperature_C,Avg_Snowfall_Cm_Per_Year,Sunshine_Days_Per_Year,Number_of_Universities,Number_of_Ski_Resorts,Professional_Sports_Stadiums,Avg_Work_Hours_Per_Year,Global_Peace_Index_Score,Military_Expenditure_Pct_GDP,Active_Military_Personnel_Thousands,Healthcare_Spending_USD,Military_Expenditure_USD,Education_Spending_USD,Medals_Per_Million,Medals_Per_Billion_GDP,Medals_Per_GDP_Per_Capita,Medals_Per_HDI,Medals_Per_1000_SqKm,Medals_Per_1000_Km_Coastline,Medals_Per_100m_Elevation,Medals_Per_Degree_Temp,Medals_Per_100_Sunshine_Days,Medals_Per_100_Cm_Snowfall,Medals_Per_Million_Internet_Users,Medals_Per_1000_Vehicles,Medals_Per_University,Medals_Per_Stadium,Medals_Per_Ski_Resort,Medals_Per_Pct_Healthcare_Spending,Medals_Per_Year_Life_Expectancy,Medals_Per_100_Work_Hours,Medals_Per_Peace_Index_Point,Medals_Per_Pct_Military_Spending,Medals_Per_1000_Military_Personnel,Medals_Per_Pct_Education_Spending,Total_Athletes,Individual_Medalists,Gold_Medalists,Silver_Medalists,Bronze_Medalists,Total_Medals_Awarded,Gold_Awarded,Silver_Awarded,Bronze_Awarded
1964,AUT,4,5,3,12,12,18,16,46,8.333333333333334,AUT,7223801.0,9213648655.97511,1275.45715281679,,2.0,Continental,5.0,7.0,,1.661175328611627,1.3024156279518997,94.0839131561459,0.0,0.553725109537209,0.4341385426506332,31.361304385381967,0.0,82520.0,83879.0,,,,,69.9219512195122,,0.0,910.0,6.5,130.0,200.0,22.0,400.0,5.0,,1.313,,,,,,1.661175328611627,1.3024156279518997,94.0839131561459,0.0,0.1454192922927775,0.0,1.3186813186813189,1.8461538461538465,6.0,9.23076923076923,0.0,0.0,0.5454545454545454,2.4,0.03,0.0,0.1716199246546672,0.0,9.13937547600914,0.0,0.0,0.0,83.0,16.0,5.0,9.0,2.0,17.0,5.0,9.0,3.0
1964,BEL,0,0,0,0,1,1,2,4,0.6666666666666666,BEL,9378113.0,16168044450.2523,1724.01894179056,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33120.0,,,,,70.7551219512195,,66.0,181.0,10.5,,170.0,11.0,,6.0,,1.495,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,BUL,0,0,0,0,0,0,0,0,0.0,BGR,8144340.0,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110630.0,110990.0,,,,,71.1212195121951,,354.0,472.0,10.9,70.0,,,35.0,,,1.683,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,CAN,1,1,1,3,8,4,10,22,3.0,CAN,19325000.0,49503663836.3665,2561.63849088572,,1.0,Arctic/Subarctic,-5.0,10.0,,0.1552393272962484,0.0606015750655637,11.711254381420192,0.0,0.0517464424320828,0.0202005250218546,3.903751460473398,0.0,8965590.0,15640500.0,,,,,71.7763414634146,,202080.0,487.0,-5.4,230.0,220.0,100.0,280.0,15.0,,1.35,,,,,,0.1552393272962484,0.0606015750655637,11.711254381420192,0.0,0.0003346126691048,0.0148456057007125,0.6160164271047228,-0.5555555555555555,1.3636363636363635,1.3043478260869563,0.0,0.0,0.03,0.2,0.0107142857142857,0.0,0.0417965020065719,0.0,2.222222222222222,0.0,0.0,0.0,55.0,7.0,4.0,2.0,1.0,7.0,4.0,2.0,1.0
1964,CHI,0,0,0,0,0,0,0,0,0.0,CHL,,6065708668.32735,685.970202891974,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743532.0,756096.0,,,,,58.812,,6435.0,1871.0,8.9,150.0,280.0,60.0,18.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,DEN,0,0,0,0,0,0,0,0,0.0,DNK,4722072.0,9677401337.17309,2049.39724281483,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,42920.0,,,,,72.4851219512195,,7314.0,34.0,8.9,,170.0,8.0,,4.0,,1.382,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,ESP,0,0,0,0,0,0,0,0,0.0,ESP,31609195.0,21966876027.2517,694.952086797899,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499780.0,505990.0,,,,,70.399756097561,,4964.0,660.0,14.1,,300.0,83.0,35.0,25.0,,1.471,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,FIN,3,4,3,10,17,21,16,54,8.0,FIN,4548543.0,7848987792.54261,1725.60483489826,,1.0,Arctic/Subarctic,-5.0,10.0,,2.1985062029753264,1.274049630896494,57.95069530266812,0.0,0.659551860892598,0.3822148892689482,17.38520859080044,0.0,304590.0,338150.0,,,,,69.2209756097561,,1250.0,164.0,1.7,120.0,180.0,13.0,75.0,4.0,,1.439,,,,,,2.1985062029753264,1.274049630896494,57.95069530266812,0.0,0.0328310187465117,8.0,6.097560975609756,5.882352941176471,5.555555555555555,8.333333333333334,0.0,0.0,0.7692307692307693,2.5,0.1333333333333333,0.0,0.1444648809397969,0.0,6.949270326615705,0.0,0.0,0.0,51.0,9.0,2.0,5.0,2.0,15.0,3.0,7.0,5.0
1964,FRA,3,4,0,7,5,1,9,15,1.3333333333333333,FRA,49401492.0,93424179943.3453,1891.12061521027,,2.0,Continental,5.0,7.0,,0.1416961252911147,0.0749270692474364,37.01509012010682,0.0,0.0607269108390491,0.0321116011060442,15.863610051474351,0.0,538950.0,549086.0,,,,,70.6634146341463,,3427.0,375.0,12.4,40.0,230.0,83.0,350.0,20.0,,1.653,,,,,,0.1416961252911147,0.0749270692474364,37.01509012010682,0.0,0.0129882178309676,2.042602859644004,1.8666666666666667,0.564516129032258,3.0434782608695654,17.5,0.0,0.0,0.0843373493975903,0.35,0.02,0.0,0.0990611625017258,0.0,4.234724742891712,0.0,0.0,0.0,24.0,5.0,3.0,2.0,0.0,7.0,3.0,4.0,0.0
1964,GBR,1,0,0,1,4,2,6,12,0.3333333333333333,GBR,54000000.0,94407558351.1616,1748.2881176141,,3.0,Temperate,12.0,4.0,,0.0185185185185185,0.0105923722365572,5.719881007740912,0.0,0.0185185185185185,0.0105923722365572,5.719881007740912,0.0,241930.0,243610.0,,,,,71.6243902439024,,12429.0,162.0,9.7,20.0,160.0,160.0,,30.0,,1.693,,,,,,0.0185185185185185,0.0105923722365572,5.719881007740912,0.0,0.0041334270243458,0.0804569957357792,0.6172839506172839,0.1030927835051546,0.625,5.0,0.0,0.0,0.00625,0.0333333333333333,0.0,0.0,0.0139617244432336,0.0,0.5906674542232723,0.0,0.0,0.0,36.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
1964,GER,3,3,3,9,11,8,7,26,5.666666666666667,DEU,75318337.0,123330404665.086,1637.45522773672,,2.0,Continental,5.0,7.0,,0.1194928135495078,0.0729747058273282,54.9633348597857,0.0,0.0398309378498359,0.0243249019424427,18.32111161992857,0.0,349130.0,356970.0,,,,,70.4355609756098,,2389.0,263.0,9.3,30.0,180.0,400.0,500.0,35.0,,1.458,,,,,,0.1194928135495078,0.0729747058273282,54.9633348597857,0.0,0.0257783633603528,3.767266638760988,3.4220532319391634,0.9677419354838708,5.0,30.0,0.0,0.0,0.0225,0.2571428571428571,0.018,0.0,0.1277763657354342,0.0,6.172839506172839,0.0,0.0,0.0,96.0,10.0,3.0,4.0,3.0,10.0,3.0,4.0,3.0
1964,GRE,0,0,0,0,0,0,0,0,0.0,GRC,8510429.0,6576906345.11518,772.805500770312,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128900.0,131960.0,,,,,70.4581707317073,,13676.0,498.0,16.4,,300.0,24.0,20.0,10.0,,1.802,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,HUN,0,0,0,0,0,1,4,5,0.6666666666666666,HUN,10119835.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90030.0,93030.0,,,,,69.3809756097561,,0.0,143.0,10.7,,,28.0,,,,1.411,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,IND,0,0,0,0,1,0,0,1,1.0,IND,479229598.0,56480289940.9899,117.856430772855,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973190.0,3287260.0,,,,,46.742,,7000.0,160.0,25.0,,260.0,1000.0,,35.0,,2.319,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,IRI,0,0,0,0,0,0,0,0,0.0,IRN,24262859.0,5379845647.70139,221.731727810865,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628760.0,1745150.0,,,,,45.735,,2440.0,1305.0,,,,500.0,,,,2.571,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,ISL,0,0,0,0,0,0,0,0,0.0,ISL,188983.0,456206298.792753,2414.00707361378,,1.0,Arctic/Subarctic,-5.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100250.0,103000.0,,,,,73.5417073170732,,4970.0,500.0,1.9,150.0,,,,,,1.112,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,ITA,0,1,3,4,3,2,2,7,2.0,ITA,51675350.0,65720771779.4768,1271.80119301518,,2.0,Continental,5.0,7.0,,0.0774063455786946,0.0608635579238452,31.45145657959968,0.0,0.0,0.0,0.0,0.0,294110.0,301340.0,,,,,70.3117073170732,,7600.0,538.0,13.5,60.0,270.0,97.0,350.0,30.0,,1.537,,,,,,0.0774063455786946,0.0608635579238452,31.45145657959968,0.0,0.0136003536091938,0.5263157894736842,0.7434944237918216,0.2962962962962963,1.4814814814814814,6.666666666666667,0.0,0.0,0.0412371134020618,0.1333333333333333,0.0114285714285714,0.0,0.0568895302451106,0.0,2.602472348731295,0.0,0.0,0.0,61.0,8.0,0.0,2.0,6.0,10.0,0.0,2.0,8.0
1964,JPN,0,0,0,0,0,1,0,1,0.3333333333333333,JPN,96903000.0,87490590817.9803,902.867721515126,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366700.0,377800.0,,,,,70.2065853658537,,29751.0,438.0,11.1,380.0,200.0,780.0,500.0,40.0,,1.336,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,KOR,0,0,0,0,0,0,0,0,0.0,KOR,27984155.0,3476789681.58031,124.24136735879,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96460.0,99260.0,,,,,55.392243902439,,2413.0,282.0,11.5,40.0,220.0,400.0,18.0,20.0,,1.769,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,LIB,0,0,0,0,0,0,0,0,0.0,LBN,,,,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,LIE,0,0,0,0,0,0,0,0,0.0,LIE,18755.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,,,,,71.0428048780488,,,1600.0,,,,,9.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,MGL,0,0,0,0,0,0,0,0,0.0,MNG,1100234.0,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547438.742,1564120.0,,,,,47.9171951219512,,0.0,,,60.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,NED,1,1,0,2,0,4,1,5,1.6666666666666667,NLD,12127120.0,20232048552.8327,1668.33086114697,,3.0,Temperate,12.0,4.0,,0.1649196181781,0.0988530644723062,11.988029752233972,0.0,0.08245980908905,0.0494265322361531,5.994014876116986,0.0,33760.0,41530.0,,,,,73.7041463414634,,451.0,30.0,10.1,,160.0,13.0,,8.0,,1.49,,,,,,0.1649196181781,0.0988530644723062,11.988029752233972,0.0,0.0592417061611374,4.434589800443459,6.666666666666667,0.198019801980198,1.25,0.0,0.0,0.0,0.1538461538461538,0.25,0.0,0.0,0.0271355154258786,0.0,1.342281879194631,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0
1964,NOR,3,6,6,15,36,30,27,93,8.666666666666666,NOR,3694339.0,7206522121.80418,1950.69324222931,,1.0,Arctic/Subarctic,-5.0,10.0,,4.060266261434048,2.081447853273875,76.89573980815946,0.0,0.8120532522868097,0.416289570654775,15.379147961631892,0.0,365244.0,385178.0,,,,,73.5958536585366,,25148.0,460.0,1.5,200.0,180.0,8.0,220.0,4.0,,1.465,,,,,,4.060266261434048,2.081447853273875,76.89573980815946,0.0,0.0410684364424877,0.5964689040878002,3.260869565217392,10.0,8.333333333333334,7.5,0.0,0.0,1.875,3.75,0.0681818181818181,0.0,0.2038158300275399,0.0,10.238907849829353,0.0,0.0,0.0,58.0,10.0,3.0,4.0,3.0,15.0,3.0,6.0,6.0
1964,POL,0,0,0,0,0,1,2,3,1.0,POL,31139450.0,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306290.0,312690.0,,,,,68.6292682926829,,440.0,173.0,8.5,60.0,190.0,400.0,100.0,15.0,,1.654,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,PRK,0,1,0,1,0,0,0,0,0.0,PRK,12889770.0,,,,2.0,Continental,5.0,7.0,,0.0775809033054895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120410.0,120540.0,,,,,58.17,,,,,,,,,,,,,,,,,0.0775809033054895,0.0,0.0,0.0,0.0083049580599617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171909919202337,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1964,ROU,0,0,0,0,0,0,0,0,0.0,ROU,,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,225.0,414.0,9.7,60.0,,,30.0,,,1.607,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,SUI,0,0,0,0,11,9,7,27,3.333333333333333,CHE,5789228.0,15833133857.6281,2734.93009044177,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39528.0,41290.0,,,,,72.0778048780488,,0.0,1350.0,6.0,140.0,190.0,12.0,200.0,6.0,,1.35,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,SWE,3,3,1,7,15,16,17,48,7.0,SWE,7661354.0,22685490195.3119,2961.02884624727,,1.0,Arctic/Subarctic,-5.0,10.0,,0.913676616430986,0.3085672797780933,23.64043163197013,0.0,0.3915756927561368,0.1322431199048971,10.13161355655863,0.0,407339.7,447420.11,,,,,73.7331707317073,,3218.0,320.0,2.1,180.0,200.0,48.0,200.0,8.0,,1.339,,,,,,0.913676616430986,0.3085672797780933,23.64043163197013,0.0,0.0171846741184323,2.175264139216905,2.1875,3.333333333333333,3.5,3.888888888888889,0.0,0.0,0.1458333333333333,0.875,0.035,0.0,0.094936918221934,0.0,5.227781926811053,0.0,0.0,0.0,57.0,25.0,5.0,20.0,0.0,28.0,6.0,21.0,1.0
1964,TUR,0,0,0,0,0,0,0,0,0.0,TUR,31543072.0,11177777777.7778,354.365541117168,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769630.0,785350.0,,,,,53.6,,7200.0,1132.0,11.1,,270.0,207.0,25.0,20.0,,2.37,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,USA,1,2,4,7,22,24,16,62,9.333333333333334,USA,191889000.0,684144620689.655,3565.31443016356,,2.0,Continental,5.0,7.0,,0.036479422999755,0.0102317547903009,19.63361194956057,0.0,0.0052113461428221,0.0014616792557572,2.804801707080081,0.0,9158960.0,9629090.0,,,,,70.1658536585366,,19924.0,760.0,8.5,70.0,260.0,4000.0,470.0,120.0,,1.953,,,,,,0.036479422999755,0.0102317547903009,19.63361194956057,0.0,0.0007642789137631,0.3513350732784581,0.9210526315789476,0.8235294117647058,2.692307692307692,10.0,0.0,0.0,0.00175,0.0583333333333333,0.0148936170212765,0.0,0.0997636262513904,0.0,3.584229390681004,0.0,0.0,0.0,90.0,7.0,1.0,2.0,4.0,8.0,1.0,2.0,5.0
1968,ARG,0,0,0,0,0,0,0,0,0.0,ARG,23150583.0,26436857247.4982,1141.95211617341,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736690.0,2780400.0,,,,,65.234,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,AUS,0,0,0,0,1,0,0,1,0.0,AUS,12009000.0,32763365242.1384,2728.23426114901,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7682300.0,7741220.0,,,,,70.9190243902439,,25760.0,330.0,21.7,,310.0,43.0,12.0,15.0,,1.525,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,AUT,3,4,4,11,16,23,19,58,9.666666666666666,AUT,7415403.0,12499863917.1003,1685.66211669148,,2.0,Continental,5.0,7.0,,1.483398811905435,0.8800095803404365,65.25625682085189,0.0,0.4045633123378459,0.240002612820119,17.79716095114142,0.0,82520.0,83879.0,,,,,70.0575609756098,,0.0,910.0,6.5,130.0,200.0,22.0,400.0,5.0,,1.313,,,,,,1.483398811905435,0.8800095803404365,65.25625682085189,0.0,0.133301017935046,0.0,1.208791208791209,1.6923076923076923,5.5,8.461538461538462,0.0,0.0,0.5,2.2,0.0275,0.0,0.1570137447952205,0.0,8.377760853008379,0.0,0.0,0.0,76.0,14.0,3.0,7.0,4.0,15.0,3.0,8.0,4.0
1968,BUL,0,0,0,0,0,0,0,0,0.0,BGR,8369603.0,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110630.0,110990.0,,,,,71.2251219512195,,354.0,472.0,10.9,70.0,,,35.0,,,1.683,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,CAN,1,1,1,3,9,5,11,25,3.333333333333333,CAN,20744000.0,72048833006.1602,3473.23722551871,,1.0,Arctic/Subarctic,-5.0,10.0,,0.1446201311222522,0.0416384259789953,8.637475085082809,0.0,0.048206710374084,0.0138794753263317,2.87915836169427,0.0,8965590.0,15640500.0,,,,,72.3534146341463,,202080.0,487.0,-5.4,230.0,220.0,100.0,280.0,15.0,,1.35,,,,,,0.1446201311222522,0.0416384259789953,8.637475085082809,0.0,0.0003346126691048,0.0148456057007125,0.6160164271047228,-0.5555555555555555,1.3636363636363635,1.3043478260869563,0.0,0.0,0.03,0.2,0.0107142857142857,0.0,0.0414631433107814,0.0,2.222222222222222,0.0,0.0,0.0,70.0,19.0,1.0,0.0,18.0,20.0,1.0,1.0,18.0
1968,CHI,0,0,0,0,0,0,0,0,0.0,CHL,,7286820526.02462,765.847401648627,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743532.0,756096.0,,,,,61.68,,6435.0,1871.0,8.9,150.0,280.0,60.0,18.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,DEN,0,0,0,0,0,0,0,0,0.0,DNK,4864883.0,13505574133.3333,2776.13544525805,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,42920.0,,,,,73.1214634146341,,7314.0,34.0,8.9,,170.0,8.0,,4.0,,1.382,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,ESP,0,0,0,0,0,0,0,0,0.0,ESP,33113134.0,32394326463.759,978.292373768035,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499780.0,505990.0,,,,,71.5378048780488,,4964.0,660.0,14.1,,300.0,83.0,35.0,25.0,,1.471,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,FIN,1,2,2,5,20,25,19,64,8.333333333333334,FIN,4626469.0,8916565040.54632,1927.29380452918,,1.0,Arctic/Subarctic,-5.0,10.0,,1.0807378153836111,0.5607540546458739,25.94311250443444,0.0,0.2161475630767222,0.1121508109291747,5.188622500886888,0.0,304590.0,338150.0,,,,,69.6163414634146,,1250.0,164.0,1.7,120.0,180.0,13.0,75.0,4.0,,1.439,,,,,,1.0807378153836111,0.5607540546458739,25.94311250443444,0.0,0.0164155093732558,4.0,3.048780487804878,2.9411764705882355,2.7777777777777777,4.166666666666667,0.0,0.0,0.3846153846153846,1.25,0.0666666666666666,0.0,0.0718222172394342,0.0,3.4746351633078527,0.0,0.0,0.0,52.0,5.0,1.0,1.0,3.0,8.0,1.0,2.0,5.0
1968,FRA,4,3,2,9,8,5,9,22,3.333333333333333,FRA,51112980.0,128710572572.436,2518.15825593491,,2.0,Continental,5.0,7.0,,0.1760805180993164,0.0699243257187358,35.74040661975232,0.0,0.0782580080441406,0.0310774780972159,15.884625164334365,0.0,538950.0,549086.0,,,,,71.309756097561,,3427.0,375.0,12.4,40.0,230.0,83.0,350.0,20.0,,1.653,,,,,,0.1760805180993164,0.0699243257187358,35.74040661975232,0.0,0.016699137211244,2.626203676685148,2.4,0.7258064516129032,3.91304347826087,22.5,0.0,0.0,0.108433734939759,0.45,0.0257142857142857,0.0,0.1262099394602729,0.0,5.44464609800363,0.0,0.0,0.0,75.0,6.0,2.0,3.0,1.0,9.0,4.0,3.0,2.0
