WB_Code,Year,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total
MLI,2002,1220190.0,1240190.0,0.227046,4.99775982,15.89499378,51.995,4625342.0
MLI,2003,1220190.0,1240190.0,0.310364,5.05061436,18.76944542,52.632,4777817.0
MLI,2004,1220190.0,1240190.0,0.43282,5.21768713,21.72010231,53.253,4934643.0
MLI,2005,1220190.0,1240190.0,0.507063,5.19517279,23.97353554,53.792,5093634.0
MLI,2006,1220190.0,1240190.0,0.729627,5.4559021,26.93190002,54.305,5255465.0
MLI,2007,1220190.0,1240190.0,0.81,5.2530427,29.63545799,54.756,5421948.0
MLI,2008,1220190.0,1240190.0,1.57,5.02688074,33.21391678,55.187,5591651.0
MLI,2009,1220190.0,1240190.0,1.8,5.21225691,34.64731598,55.588,5762799.0
MLI,2010,1220190.0,1240190.0,2.0,4.67867136,31.36436844,55.993,5935803.0
MLI,2011,1220190.0,1240190.0,2.2,4.01485014,31.67968369,56.367,6111413.0
MLI,2012,1220190.0,1240190.0,2.8,3.7521801,27.53120613,56.696,6263559.0
MLI,2013,1220190.0,1240190.0,3.5,3.96408582,30.06661987,57.052,6424884.0
MLI,2014,1220190.0,1240190.0,7.0,4.48158312,35.7261734,57.482,6622929.0
MLI,2015,1220190.0,1240190.0,10.33,4.11143351,28.97842216,57.852,6823303.0
MLI,2016,1220190.0,1240190.0,14.0,3.77377558,27.58086205,58.286,6976542.0
MLI,2017,1220190.0,1240190.0,18.9,3.67425752,28.49467659,58.562,7140459.0
MLI,2018,1220190.0,1240190.0,21.4,3.73251104,31.16962242,58.873,7290683.0
MLI,2019,1220190.0,1240190.0,24.9603,3.82943797,31.4089489,59.217,7442902.0
MLI,2020,1220190.0,1240190.0,29.113,3.50623369,28.20211601,58.858,7540126.0
MLI,2021,1220190.0,1240190.0,33.9565,3.54318666,30.55883217,59.116,7917555.0
MLI,2022,1220190.0,1240190.0,34.3797,3.72170115,31.0949192,60.035,8260725.0
MLI,2023,1220190.0,1240190.0,35.0921,3.81316996,33.9802475,60.439,8552851.0
MLI,2024,,,,,,,8855828.0
MLT,1960,,,,,,68.3440975609756,
MLT,1961,320.0,320.0,,,,68.3216341463415,
MLT,1962,320.0,320.0,,,,69.0752682926829,
MLT,1963,320.0,320.0,,,,69.158512195122,
MLT,1964,320.0,320.0,,,,69.2581951219512,
MLT,1965,320.0,320.0,,,,69.3719024390244,
MLT,1966,320.0,320.0,,,,69.6580975609756,
MLT,1967,320.0,320.0,,,,69.710512195122,
MLT,1968,320.0,320.0,,,,69.8187804878049,
MLT,1969,320.0,320.0,,,,69.9741463414634,
MLT,1970,320.0,320.0,,,,70.2849512195122,
MLT,1971,320.0,320.0,,,,70.0765365853659,
MLT,1972,320.0,320.0,,,,70.5963170731707,
MLT,1973,320.0,320.0,,,,71.2199268292683,
MLT,1974,320.0,320.0,,,,71.8290731707317,
MLT,1975,320.0,320.0,,,,71.9532195121951,
MLT,1976,320.0,320.0,,,,72.0916097560976,
MLT,1977,320.0,320.0,,,,72.2178048780488,
MLT,1978,320.0,320.0,,,,72.2289268292683,
MLT,1979,320.0,320.0,,,,72.3917073170732,
MLT,1980,320.0,320.0,,,,72.2183902439025,
MLT,1981,320.0,320.0,,,,72.2716585365854,
MLT,1982,320.0,320.0,,,,72.7255853658537,
MLT,1983,320.0,320.0,,,,73.0011463414634,
MLT,1984,320.0,320.0,,,,73.2111707317073,
MLT,1985,320.0,320.0,,,,73.7640731707317,
MLT,1986,320.0,320.0,,,,74.393512195122,
MLT,1987,320.0,320.0,,,,75.1933170731707,
MLT,1988,320.0,320.0,,,,75.7509024390244,
MLT,1989,320.0,320.0,,,,76.0512926829268,
MLT,1990,320.0,320.0,0.0,,,76.0459268292683,135337.0
MLT,1991,320.0,320.0,,,,76.3776341463415,139378.0
MLT,1992,320.0,320.0,,,,76.5651219512195,141454.0
MLT,1993,320.0,320.0,,,,76.7196097560976,143435.0
MLT,1994,320.0,320.0,,,,76.8329756097561,145196.0
MLT,1995,320.0,320.0,0.225,,,77.290243902439,146820.0
MLT,1996,320.0,320.0,1.05,,,77.3414634146342,149168.0
MLT,1997,320.0,320.0,3.92,,,77.7390243902439,151563.0
MLT,1998,320.0,320.0,6.5,,,77.5878048780488,153670.0
MLT,1999,320.0,320.0,7.76,,,77.5,155364.0
MLT,2000,320.0,320.0,13.1137,6.62621355,647.10150146,78.3487804878049,155461.0
MLT,2001,320.0,320.0,17.8778,7.0297122,685.98400879,78.8439024390244,159155.0
MLT,2002,320.0,320.0,28.92,7.73333311,830.64630127,78.7390243902439,160625.0
MLT,2003,320.0,320.0,31.64,7.93917513,1082.75085449,78.5463414634146,161729.0
MLT,2004,320.0,320.0,34.62,8.03966808,1227.28881836,79.2536585365854,159180.0
MLT,2005,320.0,320.0,41.24,8.69497585,1378.2388916,79.3,162570.0
MLT,2006,320.0,320.0,40.41,8.84659672,1480.1126709,79.4390243902439,164624.0
MLT,2007,320.0,320.0,46.9,8.18593979,1606.22094727,79.7926829268293,168700.0
MLT,2008,320.0,320.0,50.08,7.82490158,1759.8626709,79.6365853658537,171139.0
MLT,2009,320.0,320.0,58.86,7.88854265,1683.5435791,80.2414634146342,174214.0
MLT,2010,320.0,320.0,63.0,7.89857197,1735.48693848,81.3975609756098,177951.0
MLT,2011,320.0,320.0,68.0198,8.31816673,1962.20556641,80.7463414634146,182010.0
MLT,2012,320.0,320.0,68.1999,8.24921417,1898.50866699,80.7463414634146,188723.0
MLT,2013,320.0,320.0,68.9138,8.30319595,2127.0612793,81.7463414634146,196467.0
MLT,2014,320.0,320.0,73.1141,8.88463974,2466.89111328,82.0463414634146,204859.0
MLT,2015,320.0,320.0,75.96,8.70199776,2249.00463867,81.8975609756097,211969.0
MLT,2016,320.0,320.0,78.0751,8.69928074,2326.67016602,82.4536585365854,220741.0
MLT,2017,320.0,320.0,81.0119,8.31366253,2562.88574219,82.3463414634146,231534.0
MLT,2018,320.0,320.0,81.658,8.11269569,2759.91186523,82.2487804878049,247175.0
MLT,2019,320.0,320.0,85.7786,8.89282227,2947.24023438,82.6585365853659,262597.0
MLT,2020,320.0,320.0,86.8588,9.85403538,3140.77026367,82.0975609756098,274659.0
MLT,2021,320.0,320.0,87.4698,9.52782059,3641.03833008,82.2585365853659,280621.0
MLT,2022,320.0,320.0,91.5406,9.09105396,3362.42382813,82.4487804878049,295009.0
MLT,2023,320.0,320.0,92.0727,8.84301376,3623.4609375,83.5073170731707,308595.0
MLT,2024,,,,,,,317434.0
MMR,1960,,,,,,44.086,
MMR,1961,653540.0,676590.0,,,,44.603,
MMR,1962,653540.0,676590.0,,,,45.264,
MMR,1963,653540.0,676590.0,,,,45.951,
MMR,1964,653540.0,676590.0,,,,46.653,
MMR,1965,653540.0,676590.0,,,,47.405,
MMR,1966,653540.0,676590.0,,,,48.181,
MMR,1967,653540.0,676590.0,,,,48.86,
MMR,1968,653540.0,676590.0,,,,49.4,
MMR,1969,653540.0,676590.0,,,,50.02,
MMR,1970,653540.0,676590.0,,,,50.47,
MMR,1971,653540.0,676590.0,,,,51.027,
MMR,1972,653540.0,676590.0,,,,51.397,
MMR,1973,653540.0,676590.0,,,,51.763,
MMR,1974,653540.0,676590.0,,,,52.092,
MMR,1975,653540.0,676590.0,,,,52.493,
MMR,1976,653540.0,676590.0,,,,52.908,
MMR,1977,653540.0,676590.0,,,,53.266,
MMR,1978,653540.0,676590.0,,,,53.522,
MMR,1979,653540.0,676590.0,,,,54.026,
MMR,1980,653540.0,676590.0,,,,54.374,
MMR,1981,653540.0,676590.0,,,,54.699,
MMR,1982,653540.0,676590.0,,,,55.033,
MMR,1983,653540.0,676590.0,,,,55.308,
MMR,1984,653540.0,676590.0,,,,55.596,
MMR,1985,653540.0,676590.0,,,,55.816,
MMR,1986,653540.0,676590.0,,,,56.084,
MMR,1987,653540.0,676590.0,,,,56.353,
MMR,1988,653540.0,676590.0,,,,56.57,
MMR,1989,653540.0,676590.0,,,,56.889,
MMR,1990,653540.0,676590.0,0.0,,,57.159,17336251.0
MMR,1991,653540.0,676590.0,,,,57.395,17699764.0
MMR,1992,653540.0,676590.0,,,,57.681,18016005.0
MMR,1993,653540.0,676590.0,,,,58.032,18348410.0
MMR,1994,653540.0,676590.0,,,,58.326,18683139.0
MMR,1995,653540.0,676590.0,,,,58.671,19025231.0
MMR,1996,653540.0,676590.0,,,,59.169,19375156.0
MMR,1997,653540.0,676590.0,,,,59.523,19742466.0
MMR,1998,653540.0,676590.0,,,,59.896,20122608.0
MMR,1999,653540.0,676590.0,0.000152,,,60.107,20478640.0
MMR,2000,653540.0,676590.0,,2.00781965,4.47214985,60.357,20800913.0
MMR,2001,653540.0,676590.0,0.000289277,2.16208982,4.62700701,60.64,21102417.0
MMR,2002,653540.0,676590.0,0.000426494,2.59446764,7.0817728,60.925,21367504.0
MMR,2003,653540.0,676590.0,0.0240641,2.3959713,6.57480383,61.196,21594103.0
MMR,2004,653420.0,676590.0,0.0243374,2.33253765,7.01517916,61.443,21805694.0
MMR,2005,653360.0,676590.0,0.0652389,2.3447094,7.65254498,61.72,22008149.0
MMR,2006,653470.0,676590.0,0.182048,2.26559186,8.47415161,62.026,22204774.0
MMR,2007,653520.0,676590.0,0.217128,2.03606868,9.91384029,62.367,22403892.0
MMR,2008,653310.0,676590.0,0.22,2.12175322,14.70817947,56.364,22585838.0
MMR,2009,653300.0,676590.0,0.22,2.17283702,18.70313454,63.095,22768679.0
MMR,2010,653260.0,676590.0,0.25,1.96793783,20.23270416,63.479,22995561.0
MMR,2011,653290.0,676590.0,0.98,1.95077813,27.40522575,63.859,23266915.0
MMR,2012,653150.0,676590.0,1.4,2.43605232,37.25568008,64.251,23537336.0
MMR,2013,653080.0,676590.0,1.8,3.11112022,37.68575287,64.617,23798826.0
MMR,2014,653080.0,676590.0,7.4,4.14940882,54.28113556,64.994,24050959.0
MMR,2015,653080.0,676590.0,10.9,5.19711542,63.62335968,65.288,24298397.0
MMR,2016,652780.0,676590.0,16.0,4.76220942,59.67910385,65.64,24084188.0
MMR,2017,652750.0,676590.0,23.6211,4.6921258,59.51782608,65.909,23847667.0
MMR,2018,652700.0,676590.0,29.379,4.53514671,60.83261871,66.232,24244077.0
MMR,2019,652700.0,676590.0,36.5405,3.814466,53.72147369,66.457,23767370.0
MMR,2020,652670.0,676590.0,45.4477,4.27808714,66.02284241,66.612,23870997.0
MMR,2021,652670.0,676590.0,56.5261,5.53530645,96.86240387,65.553,22117425.0
MMR,2022,652670.0,676590.0,58.0112,4.49158478,57.96875763,66.506,22343279.0
MMR,2023,652670.0,676590.0,58.5357,4.45748425,56.18909836,66.889,22552833.0
MMR,2024,,,,,,,22744175.0
MNE,1960,,,,,,65.4921951219512,
MNE,1961,,13810.0,,,,65.9281951219512,
MNE,1962,,13810.0,,,,66.2178780487805,
MNE,1963,,13810.0,,,,66.6071951219512,
MNE,1964,,13810.0,,,,67.2085609756098,
MNE,1965,,13810.0,,,,67.9017317073171,
MNE,1966,,13810.0,,,,68.4289024390244,
MNE,1967,,13810.0,,,,69.0755609756098,
MNE,1968,,13810.0,,,,69.6431707317073,
MNE,1969,,13810.0,,,,69.9628780487805,
MNE,1970,,13810.0,,,,70.2063170731708,
MNE,1971,,13810.0,,,,70.6126585365854,
MNE,1972,,13810.0,,,,71.0364634146342,
MNE,1973,,13810.0,,,,71.3676097560976,
MNE,1974,,13810.0,,,,71.4118048780488,
MNE,1975,,13810.0,,,,71.7094146341463,
MNE,1976,,13810.0,,,,71.8461951219512,
MNE,1977,,13810.0,,,,71.6151219512195,
MNE,1978,,13810.0,,,,71.7102195121951,
MNE,1979,,13810.0,,,,71.2804634146342,
MNE,1980,,13810.0,,,,72.0325853658537,
MNE,1981,,13810.0,,,,71.9192926829268,
MNE,1982,,13810.0,,,,72.1014878048781,
MNE,1983,,13810.0,,,,72.1067804878049,
MNE,1984,,13810.0,,,,72.0980487804878,
MNE,1985,,13810.0,,,,72.2386097560976,
MNE,1986,,13810.0,,,,72.5884634146342,
MNE,1987,,13810.0,,,,72.9833414634146,
MNE,1988,,13810.0,,,,73.2131219512195,
MNE,1989,,13810.0,,,,73.6204878048781,
MNE,1990,,13810.0,,,,73.6963414634146,230072.0
MNE,1991,,13810.0,,,,73.7667317073171,231380.0
MNE,1992,,13810.0,,,,73.6216585365854,232741.0
MNE,1993,,13810.0,,,,73.6938780487805,233768.0
MNE,1994,,13810.0,,,,73.5877804878049,233739.0
MNE,1995,,13810.0,,,,73.5649268292683,233197.0
MNE,1996,,13810.0,,,,73.4447317073171,232622.0
MNE,1997,,13810.0,,,,73.3429756097561,232156.0
MNE,1998,,13810.0,,,,73.2877804878049,231510.0
MNE,1999,,13810.0,,,,73.1438780487805,232993.0
MNE,2000,,13810.0,,,,73.3968048780488,232893.0
MNE,2001,,13810.0,,,,73.5801951219512,234430.0
MNE,2002,,13810.0,,,,73.9652195121951,235459.0
MNE,2003,,13810.0,,,,74.0557317073171,236139.0
MNE,2004,,13810.0,25.3501,,,74.2056097560976,236151.0
MNE,2005,,13810.0,27.1,,,73.9829268292683,236413.0
MNE,2006,13450.0,13810.0,28.9,,,73.8390243902439,236784.0
MNE,2007,13450.0,13810.0,30.8,,,74.3390243902439,237904.0
MNE,2008,13450.0,13810.0,32.9,,,75.1365853658537,239413.0
MNE,2009,13450.0,13810.0,35.1,,,75.1439024390244,240355.0
MNE,2010,13450.0,13810.0,37.5,,,75.990243902439,241466.0
MNE,2011,13450.0,13810.0,35.6115,7.96692181,571.65600586,76.0829268292683,242523.0
MNE,2012,13450.0,13810.0,56.8388,8.29550457,535.16223145,76.3,249367.0
MNE,2013,13450.0,13810.0,60.31,8.47144604,597.17596436,76.490243902439,250114.0
MNE,2014,13450.0,13810.0,63.8869,8.00086784,581.40106201,76.3390243902439,262021.0
MNE,2015,13450.0,13810.0,68.1198,9.02188778,582.18743896,76.6024390243903,266278.0
MNE,2016,13450.0,13810.0,69.8816,8.63302994,604.88665771,76.5414634146342,268662.0
MNE,2017,13450.0,13810.0,71.2723,7.98255396,623.68841553,76.6853658536585,268583.0
MNE,2018,13450.0,13810.0,71.5171,8.34355545,745.7520752,77.8853658536585,273696.0
MNE,2019,13450.0,13810.0,73.4767,8.32983208,754.77441406,76.6829268292683,278968.0
MNE,2020,13450.0,13810.0,77.6088,11.42177582,896.24884033,75.9317073170732,257436.0
MNE,2021,13450.0,13810.0,82.2197,10.55253506,1024.2565918,73.8243902439024,245080.0
MNE,2022,13450.0,13810.0,88.2219,10.19081783,1032.91149902,76.1878048780488,282083.0
MNE,2023,13450.0,13888.0,89.8052,9.6549921,1147.69787598,77.5878048780488,298219.0
MNE,2024,,,88.8826,,,,297284.0
MNG,1960,,,,,,44.5310487804878,
MNG,1961,1547438.742,1564120.0,,,,45.3926829268293,
MNG,1962,1547438.742,1564120.0,,,,46.2474146341463,
MNG,1963,1547438.742,1564120.0,,,,47.106243902439,
MNG,1964,1547438.742,1564120.0,,,,47.9171951219512,
MNG,1965,1547438.742,1564120.0,,,,48.6831463414634,
MNG,1966,1547438.742,1564120.0,,,,49.3344878048781,
MNG,1967,1547438.742,1564120.0,,,,50.09,
MNG,1968,1547438.742,1564120.0,,,,50.7391951219512,
MNG,1969,1547438.742,1564120.0,,,,51.3599756097561,
MNG,1970,1547438.742,1564120.0,,,,51.9505853658537,
MNG,1971,1547438.742,1564120.0,,,,52.5202195121951,
MNG,1972,1547438.742,1564120.0,,,,53.0728292682927,
MNG,1973,1547438.742,1564120.0,,,,53.5671463414634,
MNG,1974,1547438.742,1564120.0,,,,53.9876341463415,
MNG,1975,1547438.742,1564120.0,,,,54.3009756097561,
MNG,1976,1547438.742,1564120.0,,,,54.5484146341463,
MNG,1977,1547438.742,1564120.0,,,,54.7357804878049,
MNG,1978,1547438.742,1564120.0,,,,54.8861707317073,
MNG,1979,1547438.742,1564120.0,,,,55.0270487804878,
MNG,1980,1547438.742,1564120.0,,,,55.1848780487805,
MNG,1981,1547438.742,1564120.0,,,,55.3730487804878,
MNG,1982,1547438.742,1564120.0,,,,55.5940243902439,
MNG,1983,1547438.742,1564120.0,,,,55.8454146341464,
MNG,1984,1547438.742,1564120.0,,,,56.1206097560976,
MNG,1985,1547438.742,1564120.0,,,,56.416756097561,
MNG,1986,1547438.742,1564120.0,,,,56.7378048780488,
MNG,1987,1547438.742,1564120.0,,,,57.0928536585366,
MNG,1988,1547438.742,1564120.0,,,,57.4803414634146,
MNG,1989,1547438.742,1564120.0,,,,58.1020243902439,
MNG,1990,1547438.742,1564120.0,0.0,,,58.8011951219512,704004.0
MNG,1991,1547438.742,1564120.0,,,,59.8047317073171,739313.0
MNG,1992,1547438.742,1564120.0,,,,60.4307073170732,753082.0
MNG,1993,1547438.742,1564120.0,,,,60.8242195121951,762259.0
MNG,1994,1547438.742,1564120.0,,,,60.859,779174.0
MNG,1995,1547438.742,1564120.0,0.00881,,,60.892512195122,798759.0
MNG,1996,1547438.742,1564120.0,0.0182,,,60.994,820969.0
MNG,1997,1547438.742,1564120.0,0.113,,,61.414512195122,842595.0
MNG,1998,1547438.742,1564120.0,0.146,,,62.0830731707317,866031.0
MNG,1999,1547438.742,1564120.0,0.508,,,62.7895365853659,892200.0
MNG,2000,1547438.742,1564120.0,1.25565,6.07605076,28.13583946,63.2104878048781,921234.0
MNG,2001,1547438.742,1564120.0,1.65324,5.4423995,27.85225105,63.3917073170732,949903.0
MNG,2002,1547438.968,1564120.0,2.03957,5.49190998,30.67812347,63.540243902439,978725.0
MNG,2003,1554686.058,1564120.0,,4.29768944,27.18718147,63.5753658536585,1006251.0
MNG,2004,1554444.019,1564120.0,,4.30204487,33.7024498,64.630243902439,1029993.0
MNG,2005,1554444.091,1564120.0,,3.86456275,38.04277039,65.2807317073171,1054193.0
MNG,2006,1557459.093,1564120.0,,3.74971509,49.52784348,65.9021951219512,1077494.0
MNG,2007,1557459.093,1564120.0,9.0,4.07522774,66.17643738,66.5934146341464,1100221.0
MNG,2008,1557465.087,1564120.0,9.8,4.55693007,97.26833344,67.2460975609756,1111016.0
MNG,2009,1557465.134,1564120.0,10.0,4.45980072,76.7000351,67.9690243902439,1138353.0
MNG,2010,1557292.418,1564120.0,10.2,3.73945642,99.50933838,68.5056097560976,1160567.0
MNG,2011,1557251.947,1564120.0,12.5,3.58612084,135.98664856,69.109268292683,1199560.0
MNG,2012,1557251.947,1564120.0,16.4,3.85800076,169.6519928,69.500243902439,1217413.0
MNG,2013,1557253.053,1564120.0,17.7,4.08932018,180.41543579,70.0980487804878,1234106.0
MNG,2014,1557252.921,1564120.0,19.9424,4.20989752,176.69651794,70.5831707317073,1255944.0
MNG,2015,1557255.4,1564120.0,22.5,4.23154545,165.19296265,70.810243902439,1272830.0
MNG,2016,1557255.4,1564120.0,22.2658,4.58008575,168.41404724,70.2239024390244,1258931.0
MNG,2017,1557255.4,1564116.0,23.7143,4.33954191,160.4889679,70.5434146341463,1286695.0
MNG,2018,1557255.0,1564116.0,47.13,4.53449297,188.64115906,70.8270731707317,1310964.0
MNG,2019,1557258.0,1564116.0,51.08,4.49497986,197.57131958,71.0531707317073,1451060.0
MNG,2020,1557506.803,1564115.749,62.5,4.6662488,188.77464294,71.3490243902439,1418986.0
MNG,2021,1557507.0,1564116.0,81.6068,7.21042728,330.03753662,71.6451219512195,1389087.0
MNG,2022,1557510.0,1564120.0,82.1725,8.85170174,448.24212646,71.9007317073171,1442982.0
MNG,2023,1558499.786,1564115.75,83.0162,6.07207489,359.60980225,72.1224390243902,1426526.0
MNG,2024,,,,,,,1441482.0
MOZ,1960,,,,,,41.197,
MOZ,1961,786380.0,799380.0,,,,41.5,
MOZ,1962,786380.0,799380.0,,,,41.761,
MOZ,1963,786380.0,799380.0,,,,41.958,
MOZ,1964,786380.0,799380.0,,,,41.656,
MOZ,1965,786380.0,799380.0,,,,41.792,
MOZ,1966,786380.0,799380.0,,,,41.835,
MOZ,1967,786380.0,799380.0,,,,41.953,
MOZ,1968,786380.0,799380.0,,,,42.1,
MOZ,1969,786380.0,799380.0,,,,42.267,
MOZ,1970,786380.0,799380.0,,,,42.459,
MOZ,1971,786380.0,799380.0,,,,42.581,
MOZ,1972,786380.0,799380.0,,,,42.523,
MOZ,1973,786380.0,799380.0,,,,42.724,
MOZ,1974,786380.0,799380.0,,,,43.211,
MOZ,1975,786380.0,799380.0,,,,43.821,
MOZ,1976,786380.0,799380.0,,,,43.923,
MOZ,1977,786380.0,799380.0,,,,43.924,
MOZ,1978,786380.0,799380.0,,,,43.963,
MOZ,1979,786380.0,799380.0,,,,43.914,
MOZ,1980,786380.0,799380.0,,,,43.987,
MOZ,1981,786380.0,799380.0,,,,41.643,
MOZ,1982,786380.0,799380.0,,,,41.677,
MOZ,1983,786380.0,799380.0,,,,41.596,
MOZ,1984,786380.0,799380.0,,,,38.897,
MOZ,1985,786380.0,799380.0,,,,38.984,
MOZ,1986,786380.0,799380.0,,,,40.951,
MOZ,1987,786380.0,799380.0,,,,41.002,
MOZ,1988,786380.0,799380.0,,,,43.691,
MOZ,1989,786380.0,799380.0,,,,43.889,
MOZ,1990,786380.0,799380.0,0.0,,,44.337,5981740.0
MOZ,1991,786380.0,799380.0,,,,44.705,6105373.0
MOZ,1992,786380.0,799380.0,,,,45.095,6231258.0
MOZ,1993,786380.0,799380.0,,,,45.675,6444044.0
MOZ,1994,786380.0,799380.0,,,,46.086,6915461.0
MOZ,1995,786380.0,799380.0,,,,46.546,7366643.0
MOZ,1996,786380.0,799380.0,0.00304,,,47.121,7634613.0
MOZ,1997,786380.0,799380.0,0.0118,,,47.8,7851935.0
MOZ,1998,786380.0,799380.0,0.0202,,,48.212,8059784.0
MOZ,1999,786380.0,799380.0,0.0563,,,48.837,8265462.0
MOZ,2000,786380.0,799380.0,0.109593,2.14253044,7.00877714,49.476,8468296.0
MOZ,2001,786380.0,799380.0,0.160032,2.80098224,8.53719139,50.259,8679877.0
MOZ,2002,786380.0,799380.0,0.259613,3.18652654,10.00207806,50.879,8900839.0
MOZ,2003,786380.0,799380.0,0.419539,3.25095367,11.03660774,51.383,9131272.0
MOZ,2004,786380.0,799380.0,0.679448,3.53062654,14.12452602,51.855,9280551.0
MOZ,2005,786380.0,799380.0,0.854357,4.21435642,18.40718079,52.322,9434822.0
MOZ,2006,786380.0,799380.0,0.842954,3.94559026,18.05057144,52.748,9594635.0
MOZ,2007,786380.0,799380.0,0.91,3.79955554,19.29700851,53.255,9755517.0
MOZ,2008,786380.0,799380.0,1.56,4.13496828,24.48562622,53.799,9917392.0
MOZ,2009,786380.0,799380.0,2.68,5.05562353,27.68954468,54.4,10084170.0
MOZ,2010,786380.0,799380.0,4.17,5.29249668,26.26061249,55.04,10258571.0
MOZ,2011,786380.0,799380.0,4.6,4.9217639,30.42516136,55.733,10455626.0
MOZ,2012,786380.0,799380.0,5.0,5.14035702,35.24672699,56.46,10674835.0
MOZ,2013,786380.0,799380.0,5.5,6.04556036,41.5031395,57.189,10904768.0
MOZ,2014,786380.0,799380.0,6.0,6.24013042,43.50259018,57.965,11146461.0
MOZ,2015,786380.0,799380.0,6.5,6.60972881,40.35658646,58.711,11397352.0
MOZ,2016,786380.0,799380.0,7.0,7.21501875,31.85357285,59.455,11753394.0
MOZ,2017,786380.0,799380.0,7.79633,7.80532169,36.75825882,60.148,12130020.0
MOZ,2018,786380.0,799380.0,10.9,7.97903347,41.29206467,60.79,12515124.0
MOZ,2019,786380.0,799380.0,12.4793,7.90207434,41.01906586,61.306,12903560.0
MOZ,2020,786380.0,799380.0,14.2874,7.55190039,34.92252731,61.39,13187062.0
MOZ,2021,786380.0,799380.0,16.3576,8.64841366,44.09894943,60.268,13595901.0
MOZ,2022,786380.0,799380.0,18.7913,8.24868107,47.69813538,63.011,14168284.0
MOZ,2023,786380.0,799380.0,19.8434,8.50126553,52.96166611,63.611,14644495.0
MOZ,2024,,,,,,,15148294.0
MRT,1960,,,,,,43.611,
MRT,1961,1030700.0,1030700.0,,,,44.307,
MRT,1962,1030700.0,1030700.0,,,,45.047,
MRT,1963,1030700.0,1030700.0,,,,45.794,
MRT,1964,1030700.0,1030700.0,,,,46.581,
MRT,1965,1030700.0,1030700.0,,,,47.36,
MRT,1966,1030700.0,1030700.0,,,,48.135,
MRT,1967,1030700.0,1030700.0,,,,48.893,
MRT,1968,1030700.0,1030700.0,,,,49.507,
MRT,1969,1030700.0,1030700.0,,,,50.085,
MRT,1970,1030700.0,1030700.0,,,,50.544,
MRT,1971,1030700.0,1030700.0,,,,50.757,
MRT,1972,1030700.0,1030700.0,,,,51.037,
MRT,1973,1030700.0,1030700.0,,,,51.216,
MRT,1974,1030700.0,1030700.0,,,,51.432,
MRT,1975,1030700.0,1030700.0,,,,51.571,
MRT,1976,1030700.0,1030700.0,,,,51.77,
MRT,1977,1030700.0,1030700.0,,,,51.998,
MRT,1978,1030700.0,1030700.0,,,,52.349,
MRT,1979,1030700.0,1030700.0,,,,52.763,
MRT,1980,1030700.0,1030700.0,,,,53.204,
MRT,1981,1030700.0,1030700.0,,,,53.684,
MRT,1982,1030700.0,1030700.0,,,,54.229,
MRT,1983,1030700.0,1030700.0,,,,54.58,
MRT,1984,1030700.0,1030700.0,,,,55.195,
MRT,1985,1030700.0,1030700.0,,,,55.808,
MRT,1986,1030700.0,1030700.0,,,,56.323,
MRT,1987,1030700.0,1030700.0,,,,56.964,
MRT,1988,1030700.0,1030700.0,,,,57.483,
MRT,1989,1030700.0,1030700.0,,,,57.699,
MRT,1990,1030700.0,1030700.0,0.0,,,58.087,495369.0
MRT,1991,1030700.0,1030700.0,,,,58.291,510519.0
MRT,1992,1030700.0,1030700.0,,,,58.568,533965.0
MRT,1993,1030700.0,1030700.0,,,,58.733,559857.0
MRT,1994,1030700.0,1030700.0,,,,58.763,580159.0
MRT,1995,1030700.0,1030700.0,,,,58.861,594895.0
MRT,1996,1030700.0,1030700.0,,,,58.915,603191.0
MRT,1997,1030700.0,1030700.0,0.00417,,,59.417,615131.0
MRT,1998,1030700.0,1030700.0,0.0406,,,59.89,631881.0
MRT,1999,1030700.0,1030700.0,0.118,,,60.443,650369.0
MRT,2000,1030700.0,1030700.0,0.192031,3.37824655,23.00290108,61.044,670649.0
MRT,2001,1030700.0,1030700.0,0.261449,3.5718379,23.28163338,61.662,685336.0
MRT,2002,1030700.0,1030700.0,0.363229,4.00224972,25.96999741,62.249,697153.0
MRT,2003,1030700.0,1030700.0,0.424005,4.03254652,29.51877594,62.805,709947.0
MRT,2004,1030700.0,1030700.0,0.48147,3.70429492,31.47280884,63.369,723366.0
MRT,2005,1030700.0,1030700.0,0.669966,3.40312648,34.00539017,63.92,737537.0
MRT,2006,1030700.0,1030700.0,0.979661,2.70252752,35.14922333,64.493,752518.0
MRT,2007,1030700.0,1030700.0,1.43361,2.87644005,40.41820145,64.885,768512.0
MRT,2008,1030700.0,1030700.0,1.87,3.01338983,49.2858696,65.233,788979.0
MRT,2009,1030700.0,1030700.0,2.28,3.11034036,44.64679718,65.485,813148.0
MRT,2010,1030700.0,1030700.0,4.0,2.63618922,43.759655,65.661,836733.0
MRT,2011,1030700.0,1030700.0,4.5,2.47383666,47.77469254,65.754,859554.0
MRT,2012,1030700.0,1030700.0,5.0,2.64919329,49.2515831,65.808,881729.0
MRT,2013,1030700.0,1030700.0,6.2,2.86799884,55.47412872,65.89,897627.0
MRT,2014,1030700.0,1030700.0,11.8,3.46724391,59.39431381,66.207,913659.0
MRT,2015,1030700.0,1030700.0,17.6,3.67363763,57.1233139,66.498,930280.0
