WB_Code,Year,HDI
AFG,1990,0.329910184
AFG,1991,0.334045576
AFG,1992,0.34022826
AFG,1993,0.356374407
AFG,1994,0.347560398
AFG,1995,0.31
AFG,1996,0.319
AFG,1997,0.323
AFG,1998,0.324
AFG,1999,0.332
AFG,2000,0.335
AFG,2001,0.337
AFG,2002,0.362
AFG,2003,0.376
AFG,2004,0.392
AFG,2005,0.4
AFG,2006,0.409
AFG,2007,0.424
AFG,2008,0.43
AFG,2009,0.44
AFG,2010,0.448
AFG,2011,0.456
AFG,2012,0.466
AFG,2013,0.474
AFG,2014,0.479
AFG,2015,0.478
AFG,2016,0.481
AFG,2017,0.482
AFG,2018,0.483
AFG,2019,0.488
AFG,2020,0.483
AFG,2021,0.478
AGO,1999,0.364
AGO,2000,0.375
AGO,2001,0.386
AGO,2002,0.403
AGO,2003,0.42
AGO,2004,0.433
AGO,2005,0.447
AGO,2006,0.459
AGO,2007,0.475
AGO,2008,0.486
AGO,2009,0.5
AGO,2010,0.51
AGO,2011,0.526
AGO,2012,0.541
AGO,2013,0.552
AGO,2014,0.563
AGO,2015,0.582
AGO,2016,0.596
AGO,2017,0.597
AGO,2018,0.595
AGO,2019,0.595
AGO,2020,0.59
AGO,2021,0.586
ALB,1990,0.647
ALB,1991,0.629
ALB,1992,0.614
ALB,1993,0.617
ALB,1994,0.624
ALB,1995,0.634
ALB,1996,0.645
ALB,1997,0.642
ALB,1998,0.657
ALB,1999,0.669
ALB,2000,0.677
ALB,2001,0.684
ALB,2002,0.689
ALB,2003,0.696
ALB,2004,0.7
ALB,2005,0.711
ALB,2006,0.718
ALB,2007,0.73
ALB,2008,0.736
ALB,2009,0.741
ALB,2010,0.754
ALB,2011,0.766
ALB,2012,0.778
ALB,2013,0.785
ALB,2014,0.792
ALB,2015,0.795
ALB,2016,0.798
ALB,2017,0.802
ALB,2018,0.806
ALB,2019,0.81
ALB,2020,0.794
ALB,2021,0.796
AND,2000,0.818
AND,2001,0.825
AND,2002,0.832
AND,2003,0.841
AND,2004,0.833
AND,2005,0.833
AND,2006,0.848
AND,2007,0.847
AND,2008,0.85
AND,2009,0.848
AND,2010,0.848
AND,2011,0.849
AND,2012,0.869
AND,2013,0.864
AND,2014,0.871
AND,2015,0.867
AND,2016,0.871
AND,2017,0.868
AND,2018,0.872
AND,2019,0.873
AND,2020,0.848
AND,2021,0.858
ARE,1990,0.728
ARE,1991,0.739
ARE,1992,0.742
ARE,1993,0.748
ARE,1994,0.755
ARE,1995,0.762
ARE,1996,0.767
ARE,1997,0.773
ARE,1998,0.779
ARE,1999,0.787
ARE,2000,0.796
ARE,2001,0.8
ARE,2002,0.804
ARE,2003,0.814
ARE,2004,0.818
ARE,2005,0.822
ARE,2006,0.827
ARE,2007,0.831
ARE,2008,0.834
ARE,2009,0.833
ARE,2010,0.835
ARE,2011,0.84
ARE,2012,0.846
ARE,2013,0.852
ARE,2014,0.859
ARE,2015,0.865
ARE,2016,0.87
ARE,2017,0.897
ARE,2018,0.909
ARE,2019,0.92
ARE,2020,0.912
ARE,2021,0.911
ARG,1990,0.723
ARG,1991,0.73
ARG,1992,0.735
ARG,1993,0.739
ARG,1994,0.744
ARG,1995,0.745
ARG,1996,0.751
ARG,1997,0.756
ARG,1998,0.762
ARG,1999,0.773
ARG,2000,0.779
ARG,2001,0.784
ARG,2002,0.785
ARG,2003,0.793
ARG,2004,0.798
ARG,2005,0.802
ARG,2006,0.814
ARG,2007,0.817
ARG,2008,0.825
ARG,2009,0.827
ARG,2010,0.834
ARG,2011,0.841
ARG,2012,0.843
ARG,2013,0.845
ARG,2014,0.846
ARG,2015,0.848
ARG,2016,0.847
ARG,2017,0.851
ARG,2018,0.85
ARG,2019,0.852
ARG,2020,0.84
ARG,2021,0.842
ARM,1990,0.656
ARM,1991,0.649
ARM,1992,0.618
ARM,1993,0.616
ARM,1994,0.62
ARM,1995,0.627
ARM,1996,0.632
ARM,1997,0.641
ARM,1998,0.654
ARM,1999,0.657
ARM,2000,0.662
ARM,2001,0.666
ARM,2002,0.676
ARM,2003,0.686
ARM,2004,0.694
ARM,2005,0.707
ARM,2006,0.721
ARM,2007,0.738
ARM,2008,0.742
ARM,2009,0.741
ARM,2010,0.746
ARM,2011,0.75
ARM,2012,0.755
ARM,2013,0.76
ARM,2014,0.764
ARM,2015,0.766
ARM,2016,0.765
ARM,2017,0.768
ARM,2018,0.771
ARM,2019,0.778
ARM,2020,0.757
ARM,2021,0.759
ATG,2007,0.802
ATG,2008,0.801
ATG,2009,0.795
ATG,2010,0.79
ATG,2011,0.783
ATG,2012,0.787
ATG,2013,0.787
ATG,2014,0.789
ATG,2015,0.791
ATG,2016,0.794
ATG,2017,0.795
ATG,2018,0.798
ATG,2019,0.8
ATG,2020,0.788
ATG,2021,0.788
AUS,1990,0.865
AUS,1991,0.867
AUS,1992,0.869
AUS,1993,0.873
AUS,1994,0.873
AUS,1995,0.882
AUS,1996,0.884
AUS,1997,0.887
AUS,1998,0.891
AUS,1999,0.894
AUS,2000,0.896
AUS,2001,0.9
AUS,2002,0.902
AUS,2003,0.906
AUS,2004,0.908
AUS,2005,0.911
AUS,2006,0.914
AUS,2007,0.915
AUS,2008,0.919
AUS,2009,0.921
AUS,2010,0.923
AUS,2011,0.926
AUS,2012,0.93
AUS,2013,0.929
AUS,2014,0.931
AUS,2015,0.933
AUS,2016,0.935
AUS,2017,0.937
AUS,2018,0.941
AUS,2019,0.941
AUS,2020,0.947
AUS,2021,0.951
AUT,1990,0.825
AUT,1991,0.829
AUT,1992,0.835
AUT,1993,0.84
AUT,1994,0.845
AUT,1995,0.849
AUT,1996,0.853
AUT,1997,0.857
AUT,1998,0.863
AUT,1999,0.866
AUT,2000,0.871
AUT,2001,0.876
AUT,2002,0.879
AUT,2003,0.881
AUT,2004,0.886
AUT,2005,0.889
AUT,2006,0.893
AUT,2007,0.896
AUT,2008,0.898
AUT,2009,0.898
AUT,2010,0.902
AUT,2011,0.905
AUT,2012,0.906
AUT,2013,0.905
AUT,2014,0.909
AUT,2015,0.91
AUT,2016,0.915
AUT,2017,0.916
AUT,2018,0.917
AUT,2019,0.919
AUT,2020,0.913
AUT,2021,0.916
AZE,1995,0.59
AZE,1996,0.59
AZE,1997,0.594
AZE,1998,0.604
AZE,1999,0.615
AZE,2000,0.622
AZE,2001,0.632
AZE,2002,0.642
AZE,2003,0.651
AZE,2004,0.659
AZE,2005,0.672
AZE,2006,0.692
AZE,2007,0.706
AZE,2008,0.716
AZE,2009,0.722
AZE,2010,0.727
AZE,2011,0.729
AZE,2012,0.734
AZE,2013,0.741
AZE,2014,0.745
AZE,2015,0.748
AZE,2016,0.75
AZE,2017,0.753
AZE,2018,0.757
AZE,2019,0.761
AZE,2020,0.73
AZE,2021,0.745
BDI,1990,0.317750009
BDI,1991,0.319353842
BDI,1992,0.317336521
BDI,1994,0.316789173
BDI,1995,0.311681512
BDI,1996,0.307699331
BDI,1997,0.312067978
BDI,1998,0.318397492
BDI,1999,0.321366504
BDI,2000,0.319988066
BDI,2001,0.32183024
BDI,2002,0.311
BDI,2003,0.319
BDI,2004,0.33
BDI,2005,0.338
BDI,2006,0.36
BDI,2007,0.372
BDI,2008,0.386
BDI,2009,0.395
BDI,2010,0.405
BDI,2011,0.41
BDI,2012,0.416
BDI,2013,0.421
BDI,2014,0.426
BDI,2015,0.428
BDI,2016,0.43
BDI,2017,0.428
BDI,2018,0.428
BDI,2019,0.431
BDI,2020,0.426
BDI,2021,0.426
BEL,1990,0.816
BEL,1991,0.819
BEL,1992,0.835
BEL,1993,0.85
BEL,1994,0.858
BEL,1995,0.865
BEL,1996,0.871
BEL,1997,0.876
BEL,1998,0.878
BEL,1999,0.882
BEL,2000,0.887
BEL,2001,0.89
BEL,2002,0.892
BEL,2003,0.895
BEL,2004,0.9
BEL,2005,0.902
BEL,2006,0.905
BEL,2007,0.908
BEL,2008,0.908
BEL,2009,0.91
BEL,2010,0.912
BEL,2011,0.914
BEL,2012,0.915
BEL,2013,0.916
BEL,2014,0.921
BEL,2015,0.924
BEL,2016,0.927
BEL,2017,0.931
BEL,2018,0.933
BEL,2019,0.936
BEL,2020,0.928
BEL,2021,0.937
BEN,1990,0.359
BEN,1991,0.364
BEN,1992,0.369
BEN,1993,0.375
BEN,1994,0.38
BEN,1995,0.386
BEN,1996,0.391
BEN,1997,0.397
BEN,1998,0.402
BEN,1999,0.409
BEN,2000,0.416
BEN,2001,0.428
BEN,2002,0.436
BEN,2003,0.443
BEN,2004,0.45
BEN,2005,0.457
BEN,2006,0.464
BEN,2007,0.472
BEN,2008,0.48
BEN,2009,0.486
BEN,2010,0.492
BEN,2011,0.499
BEN,2012,0.509
BEN,2013,0.52
BEN,2014,0.524
BEN,2015,0.529
BEN,2016,0.53
BEN,2017,0.53
BEN,2018,0.53
BEN,2019,0.53
BEN,2020,0.524
BEN,2021,0.525
BFA,1999,0.331586078
BFA,2000,0.334110786
BFA,2001,0.338084909
BFA,2002,0.303
BFA,2003,0.31
BFA,2004,0.32
BFA,2005,0.331
BFA,2006,0.339
BFA,2007,0.334
BFA,2008,0.349
BFA,2009,0.36
BFA,2010,0.372
BFA,2011,0.384
BFA,2012,0.395
BFA,2013,0.402
BFA,2014,0.408
BFA,2015,0.418
BFA,2016,0.427
BFA,2017,0.438
BFA,2018,0.449
BFA,2019,0.452
BFA,2020,0.449
BFA,2021,0.449
BGD,1990,0.397
BGD,1991,0.394
BGD,1992,0.413
BGD,1993,0.42
BGD,1994,0.427
BGD,1995,0.436
BGD,1996,0.441
BGD,1997,0.453
BGD,1998,0.467
BGD,1999,0.481
BGD,2000,0.485
BGD,2001,0.492
BGD,2002,0.499
BGD,2003,0.505
BGD,2004,0.511
BGD,2005,0.518
BGD,2006,0.524
BGD,2007,0.527
BGD,2008,0.53
BGD,2009,0.541
BGD,2010,0.553
BGD,2011,0.561
BGD,2012,0.572
BGD,2013,0.574
BGD,2014,0.583
BGD,2015,0.602
BGD,2016,0.612
BGD,2017,0.622
BGD,2018,0.635
BGD,2019,0.644
BGD,2020,0.655
BGD,2021,0.661
BGR,1990,0.684
BGR,1991,0.684
BGR,1992,0.686
BGR,1993,0.689
BGR,1994,0.691
BGR,1995,0.7
BGR,1996,0.711
BGR,1997,0.706
BGR,1998,0.716
BGR,1999,0.72
BGR,2000,0.725
BGR,2001,0.734
BGR,2002,0.74
BGR,2003,0.749
BGR,2004,0.756
BGR,2005,0.762
BGR,2006,0.767
BGR,2007,0.774
BGR,2008,0.782
BGR,2009,0.785
BGR,2010,0.79
BGR,2011,0.794
BGR,2012,0.798
BGR,2013,0.805
BGR,2014,0.807
BGR,2015,0.809
BGR,2016,0.809
BGR,2017,0.808
BGR,2018,0.809
BGR,2019,0.81
BGR,2020,0.802
BGR,2021,0.795
BHR,1990,0.742
BHR,1991,0.743
BHR,1992,0.749
BHR,1993,0.761
BHR,1994,0.764
BHR,1995,0.772
BHR,1996,0.778
BHR,1997,0.78
BHR,1998,0.785
BHR,1999,0.789
BHR,2000,0.798
BHR,2001,0.804
BHR,2002,0.804
BHR,2003,0.806
BHR,2004,0.804
BHR,2005,0.803
BHR,2006,0.804
BHR,2007,0.807
BHR,2008,0.808
BHR,2009,0.806
BHR,2010,0.808
BHR,2011,0.809
BHR,2012,0.817
BHR,2013,0.824
BHR,2014,0.83
BHR,2015,0.858
BHR,2016,0.865
BHR,2017,0.869
BHR,2018,0.879
BHR,2019,0.882
BHR,2020,0.877
BHR,2021,0.875
BHS,1995,0.781
BHS,1996,0.787
BHS,1997,0.784
BHS,1998,0.785
BHS,1999,0.794
BHS,2000,0.799
BHS,2001,0.801
BHS,2002,0.804
BHS,2003,0.805
BHS,2004,0.807
BHS,2005,0.811
BHS,2006,0.813
BHS,2007,0.812
BHS,2008,0.812
BHS,2009,0.81
BHS,2010,0.812
BHS,2011,0.812
BHS,2012,0.815
BHS,2013,0.816
BHS,2014,0.82
BHS,2015,0.82
BHS,2016,0.823
BHS,2017,0.825
BHS,2018,0.827
BHS,2019,0.816
BHS,2020,0.815
BHS,2021,0.812
BIH,2000,0.667
BIH,2001,0.672
BIH,2002,0.675
BIH,2003,0.683
BIH,2004,0.69
BIH,2005,0.691
BIH,2006,0.699
BIH,2007,0.707
BIH,2008,0.718
BIH,2009,0.721
BIH,2010,0.725
BIH,2011,0.732
BIH,2012,0.745
BIH,2013,0.751
BIH,2014,0.756
BIH,2015,0.761
BIH,2016,0.77
BIH,2017,0.772
BIH,2018,0.776
BIH,2019,0.783
BIH,2020,0.781
BIH,2021,0.78
BLR,1995,0.679
BLR,1996,0.686
BLR,1997,0.692
BLR,1998,0.697
BLR,1999,0.701
BLR,2000,0.712
BLR,2001,0.716
BLR,2002,0.721
BLR,2003,0.73
BLR,2004,0.742
BLR,2005,0.75
BLR,2006,0.762
BLR,2007,0.773
BLR,2008,0.783
BLR,2009,0.785
BLR,2010,0.79
BLR,2011,0.797
BLR,2012,0.806
BLR,2013,0.808
BLR,2014,0.812
BLR,2015,0.812
BLR,2016,0.813
BLR,2017,0.817
BLR,2018,0.818
BLR,2019,0.817
BLR,2020,0.807
BLR,2021,0.808
BLZ,1990,0.593
BLZ,1991,0.6
BLZ,1992,0.608
BLZ,1993,0.614
BLZ,1994,0.618
BLZ,1995,0.62
BLZ,1996,0.623
BLZ,1997,0.625
BLZ,1998,0.626
BLZ,1999,0.633
BLZ,2000,0.64
BLZ,2001,0.643
BLZ,2002,0.652
BLZ,2003,0.66
BLZ,2004,0.667
BLZ,2005,0.664
BLZ,2006,0.68
BLZ,2007,0.685
BLZ,2008,0.693
BLZ,2009,0.701
BLZ,2010,0.707
BLZ,2011,0.709
BLZ,2012,0.713
BLZ,2013,0.712
BLZ,2014,0.709
BLZ,2015,0.708
BLZ,2016,0.712
BLZ,2017,0.707
BLZ,2018,0.706
BLZ,2019,0.705
BLZ,2020,0.69
BLZ,2021,0.683
BOL,1990,0.55
BOL,1991,0.56
BOL,1992,0.568
BOL,1993,0.578
BOL,1994,0.587
BOL,1995,0.598
BOL,1996,0.609
BOL,1997,0.62
BOL,1998,0.632
BOL,1999,0.631
BOL,2000,0.632
BOL,2001,0.632
BOL,2002,0.63
BOL,2003,0.627
BOL,2004,0.626
BOL,2005,0.635
BOL,2006,0.638
BOL,2007,0.645
BOL,2008,0.652
BOL,2009,0.658
BOL,2010,0.662
BOL,2011,0.668
BOL,2012,0.674
BOL,2013,0.682
BOL,2014,0.684
BOL,2015,0.69
BOL,2016,0.701
BOL,2017,0.708
BOL,2018,0.714
BOL,2019,0.717
BOL,2020,0.694
BOL,2021,0.692
BRA,1990,0.61
BRA,1991,0.616
BRA,1992,0.622
BRA,1993,0.63
BRA,1994,0.638
BRA,1995,0.646
BRA,1996,0.653
BRA,1997,0.66
BRA,1998,0.666
BRA,1999,0.671
BRA,2000,0.679
BRA,2001,0.686
BRA,2002,0.692
BRA,2003,0.688
BRA,2004,0.692
BRA,2005,0.698
BRA,2006,0.7
BRA,2007,0.704
BRA,2008,0.715
BRA,2009,0.717
BRA,2010,0.723
BRA,2011,0.728
BRA,2012,0.732
BRA,2013,0.75
BRA,2014,0.754
BRA,2015,0.753
BRA,2016,0.755
BRA,2017,0.759
BRA,2018,0.764
BRA,2019,0.766
BRA,2020,0.758
BRA,2021,0.754
BRB,1990,0.725
BRB,1991,0.727
BRB,1992,0.727
BRB,1993,0.731
BRB,1994,0.736
BRB,1995,0.739
BRB,1996,0.744
BRB,1997,0.747
BRB,1998,0.748
BRB,1999,0.75
BRB,2000,0.756
BRB,2001,0.756
BRB,2002,0.76
BRB,2003,0.765
BRB,2004,0.77
BRB,2005,0.776
BRB,2006,0.781
BRB,2007,0.786
BRB,2008,0.789
BRB,2009,0.791
BRB,2010,0.788
BRB,2011,0.784
BRB,2012,0.787
BRB,2013,0.787
BRB,2014,0.789
BRB,2015,0.791
BRB,2016,0.794
BRB,2017,0.796
BRB,2018,0.797
BRB,2019,0.799
BRB,2020,0.788
BRB,2021,0.79
BRN,1990,0.77
BRN,1991,0.775
BRN,1992,0.781
BRN,1993,0.786
BRN,1994,0.79
BRN,1995,0.795
BRN,1996,0.798
BRN,1997,0.799
BRN,1998,0.801
BRN,1999,0.807
BRN,2000,0.808
BRN,2001,0.809
BRN,2002,0.813
BRN,2003,0.818
BRN,2004,0.822
BRN,2005,0.825
BRN,2006,0.828
BRN,2007,0.827
BRN,2008,0.826
BRN,2009,0.828
BRN,2010,0.828
BRN,2011,0.832
BRN,2012,0.838
BRN,2013,0.838
BRN,2014,0.837
BRN,2015,0.836
BRN,2016,0.835
BRN,2017,0.834
BRN,2018,0.83
BRN,2019,0.83
BRN,2020,0.83
BRN,2021,0.829
BTN,2010,0.581
BTN,2011,0.591
BTN,2012,0.598
BTN,2013,0.606
BTN,2014,0.617
BTN,2015,0.627
BTN,2016,0.638
BTN,2017,0.647
BTN,2018,0.658
BTN,2019,0.671
BTN,2020,0.668
BTN,2021,0.666
BWA,1990,0.586
BWA,1991,0.588
BWA,1992,0.586
BWA,1993,0.588
BWA,1994,0.578
BWA,1995,0.583
BWA,1996,0.583
BWA,1997,0.586
BWA,1998,0.586
BWA,1999,0.587
BWA,2000,0.585
BWA,2001,0.586
BWA,2002,0.583
BWA,2003,0.59
BWA,2004,0.595
BWA,2005,0.604
BWA,2006,0.618
BWA,2007,0.632
BWA,2008,0.642
BWA,2009,0.647
BWA,2010,0.66
BWA,2011,0.669
BWA,2012,0.674
BWA,2013,0.687
BWA,2014,0.696
BWA,2015,0.702
BWA,2016,0.713
BWA,2017,0.722
BWA,2018,0.716
BWA,2019,0.717
BWA,2020,0.713
BWA,2021,0.693
CAF,1990,0.338
CAF,1991,0.333
CAF,1992,0.319
CAF,1993,0.319
CAF,1994,0.321
CAF,1995,0.323
CAF,1996,0.319
CAF,1997,0.322
CAF,1998,0.325
CAF,1999,0.329
CAF,2000,0.329
CAF,2001,0.332
CAF,2002,0.333
CAF,2003,0.333
CAF,2004,0.337
CAF,2005,0.342
CAF,2006,0.345
CAF,2007,0.351
CAF,2008,0.358
CAF,2009,0.364
CAF,2010,0.372
CAF,2011,0.381
CAF,2012,0.388
CAF,2013,0.368
CAF,2014,0.37
CAF,2015,0.384
CAF,2016,0.391
CAF,2017,0.398
CAF,2018,0.405
CAF,2019,0.411
CAF,2020,0.407
CAF,2021,0.404
CAN,1990,0.86
CAN,1991,0.864
CAN,1992,0.868
CAN,1993,0.866
CAN,1994,0.872
CAN,1995,0.876
CAN,1996,0.879
CAN,1997,0.88
CAN,1998,0.879
CAN,1999,0.884
CAN,2000,0.89
CAN,2001,0.892
CAN,2002,0.894
CAN,2003,0.897
CAN,2004,0.901
CAN,2005,0.903
CAN,2006,0.907
CAN,2007,0.908
CAN,2008,0.91
CAN,2009,0.909
CAN,2010,0.911
CAN,2011,0.915
CAN,2012,0.921
CAN,2013,0.923
CAN,2014,0.925
CAN,2015,0.926
CAN,2016,0.928
CAN,2017,0.931
CAN,2018,0.933
CAN,2019,0.937
CAN,2020,0.931
CAN,2021,0.936
CHE,1990,0.851
CHE,1991,0.853
CHE,1992,0.856
CHE,1993,0.861
CHE,1994,0.863
CHE,1995,0.865
CHE,1996,0.87
CHE,1997,0.875
CHE,1998,0.88
CHE,1999,0.884
CHE,2000,0.887
CHE,2001,0.89
CHE,2002,0.89
CHE,2003,0.895
CHE,2004,0.901
CHE,2005,0.905
CHE,2006,0.914
CHE,2007,0.92
CHE,2008,0.926
CHE,2009,0.936
CHE,2010,0.942
CHE,2011,0.943
CHE,2012,0.945
CHE,2013,0.948
CHE,2014,0.952
CHE,2015,0.954
CHE,2016,0.956
CHE,2017,0.957
CHE,2018,0.959
CHE,2019,0.962
CHE,2020,0.956
CHE,2021,1.0
CHL,1990,0.706
CHL,1991,0.715
CHL,1992,0.723
CHL,1993,0.716
CHL,1994,0.722
CHL,1995,0.728
CHL,1996,0.735
CHL,1997,0.744
CHL,1998,0.749
CHL,1999,0.755
CHL,2000,0.763
CHL,2001,0.768
CHL,2002,0.775
CHL,2003,0.779
CHL,2004,0.787
CHL,2005,0.795
CHL,2006,0.796
CHL,2007,0.801
CHL,2008,0.813
CHL,2009,0.811
CHL,2010,0.813
CHL,2011,0.817
CHL,2012,0.824
CHL,2013,0.836
CHL,2014,0.841
CHL,2015,0.846
CHL,2016,0.85
CHL,2017,0.853
CHL,2018,0.856
CHL,2019,0.861
CHL,2020,0.852
CHL,2021,0.855
CHN,1990,0.484
CHN,1991,0.492
CHN,1992,0.504
CHN,1993,0.515
CHN,1994,0.525
CHN,1995,0.535
CHN,1996,0.545
CHN,1997,0.554
CHN,1998,0.564
CHN,1999,0.573
CHN,2000,0.584
CHN,2001,0.593
CHN,2002,0.604
CHN,2003,0.615
CHN,2004,0.626
CHN,2005,0.638
CHN,2006,0.65
CHN,2007,0.663
CHN,2008,0.672
CHN,2009,0.682
CHN,2010,0.691
CHN,2011,0.7
CHN,2012,0.709
CHN,2013,0.717
CHN,2014,0.725
CHN,2015,0.733
CHN,2016,0.74
CHN,2017,0.747
CHN,2018,0.755
CHN,2019,0.762
CHN,2020,0.764
CHN,2021,0.768
CIV,1990,0.427
CIV,1991,0.428
CIV,1992,0.43
CIV,1993,0.433
CIV,1994,0.436
CIV,1995,0.442
CIV,1996,0.448
CIV,1997,0.456
CIV,1998,0.461
CIV,1999,0.459
CIV,2000,0.457
CIV,2001,0.456
CIV,2002,0.454
CIV,2003,0.453
CIV,2004,0.455
CIV,2005,0.456
CIV,2006,0.458
CIV,2007,0.461
CIV,2008,0.464
CIV,2009,0.469
CIV,2010,0.473
CIV,2011,0.472
CIV,2012,0.477
CIV,2013,0.483
CIV,2014,0.502
CIV,2015,0.513
CIV,2016,0.524
CIV,2017,0.534
CIV,2018,0.542
CIV,2019,0.55
CIV,2020,0.551
CIV,2021,0.55
CMR,1990,0.452
CMR,1991,0.449
CMR,1992,0.446
CMR,1993,0.439
CMR,1994,0.436
CMR,1995,0.435
CMR,1996,0.434
CMR,1997,0.435
CMR,1998,0.436
CMR,1999,0.437
CMR,2000,0.442
CMR,2001,0.46
CMR,2002,0.461
CMR,2003,0.468
CMR,2004,0.474
CMR,2005,0.475
CMR,2006,0.477
CMR,2007,0.489
CMR,2008,0.497
CMR,2009,0.506
CMR,2010,0.513
CMR,2011,0.521
CMR,2012,0.533
CMR,2013,0.542
CMR,2014,0.551
CMR,2015,0.56
CMR,2016,0.564
CMR,2017,0.571
CMR,2018,0.577
CMR,2019,0.583
CMR,2020,0.578
CMR,2021,0.576
COD,1990,0.386
COD,1991,0.384
COD,1992,0.38
COD,1993,0.375
COD,1994,0.371
COD,1995,0.373
COD,1996,0.372
COD,1997,0.374
COD,1998,0.371
COD,1999,0.368
COD,2000,0.376
COD,2001,0.374
COD,2002,0.378
COD,2003,0.384
COD,2004,0.39
COD,2005,0.395
COD,2006,0.401
COD,2007,0.406
COD,2008,0.416
COD,2009,0.421
COD,2010,0.429
COD,2011,0.438
COD,2012,0.44
COD,2013,0.446
COD,2014,0.455
COD,2015,0.463
COD,2016,0.472
COD,2017,0.475
COD,2018,0.48
COD,2019,0.482
COD,2020,0.479
COD,2021,0.479
COG,1990,0.522
COG,1991,0.519
COG,1992,0.518
COG,1993,0.512
COG,1994,0.507
COG,1995,0.497
COG,1996,0.496
COG,1997,0.466
COG,1998,0.489
COG,1999,0.49
COG,2000,0.491
COG,2001,0.497
COG,2002,0.5
COG,2003,0.5
COG,2004,0.505
COG,2005,0.519
COG,2006,0.532
COG,2007,0.533
COG,2008,0.541
COG,2009,0.554
COG,2010,0.561
COG,2011,0.564
COG,2012,0.575
COG,2013,0.58
COG,2014,0.589
COG,2015,0.59
COG,2016,0.586
COG,2017,0.58
COG,2018,0.578
COG,2019,0.57
COG,2020,0.574
COG,2021,0.571
COL,1990,0.61
COL,1991,0.619
COL,1992,0.628
COL,1993,0.635
COL,1994,0.64
COL,1995,0.645
COL,1996,0.653
COL,1997,0.66
COL,1998,0.665
COL,1999,0.663
COL,2000,0.666
COL,2001,0.667
COL,2002,0.67
COL,2003,0.677
COL,2004,0.683
COL,2005,0.696
COL,2006,0.698
COL,2007,0.71
COL,2008,0.716
COL,2009,0.722
COL,2010,0.726
COL,2011,0.733
COL,2012,0.734
COL,2013,0.746
COL,2014,0.75
COL,2015,0.754
COL,2016,0.759
COL,2017,0.761
COL,2018,0.763
COL,2019,0.768
COL,2020,0.756
COL,2021,0.752
COM,2000,0.464
COM,2001,0.47
COM,2002,0.474
COM,2003,0.479
COM,2004,0.482
COM,2005,0.488
COM,2006,0.494
COM,2007,0.5
COM,2008,0.507
COM,2009,0.513
COM,2010,0.52
COM,2011,0.527
COM,2012,0.533
COM,2013,0.539
COM,2014,0.54
COM,2015,0.544
COM,2016,0.548
COM,2017,0.553
COM,2018,0.557
COM,2019,0.56
COM,2020,0.562
COM,2021,0.558
CPV,2000,0.569
CPV,2001,0.576
CPV,2002,0.587
CPV,2003,0.593
CPV,2004,0.597
CPV,2005,0.606
CPV,2006,0.62
CPV,2007,0.629
CPV,2008,0.635
CPV,2009,0.639
CPV,2010,0.644
CPV,2011,0.653
CPV,2012,0.656
CPV,2013,0.666
CPV,2014,0.667
CPV,2015,0.663
CPV,2016,0.67
CPV,2017,0.675
CPV,2018,0.673
CPV,2019,0.676
CPV,2020,0.662
CPV,2021,0.662
CRI,1990,0.66
CRI,1991,0.663
CRI,1992,0.674
CRI,1993,0.682
CRI,1994,0.685
CRI,1995,0.691
CRI,1996,0.693
CRI,1997,0.7
CRI,1998,0.705
CRI,1999,0.708
CRI,2000,0.71
CRI,2001,0.715
CRI,2002,0.722
CRI,2003,0.727
CRI,2004,0.732
CRI,2005,0.74
CRI,2006,0.747
CRI,2007,0.756
CRI,2008,0.765
CRI,2009,0.769
CRI,2010,0.772
CRI,2011,0.782
CRI,2012,0.786
CRI,2013,0.792
CRI,2014,0.796
CRI,2015,0.798
CRI,2016,0.803
CRI,2017,0.807
CRI,2018,0.811
CRI,2019,0.819
CRI,2020,0.816
CRI,2021,0.809
CUB,1990,0.68
CUB,1991,0.674
CUB,1992,0.668
CUB,1993,0.659
CUB,1994,0.656
CUB,1995,0.659
CUB,1996,0.67
CUB,1997,0.674
CUB,1998,0.678
CUB,1999,0.685
CUB,2000,0.693
CUB,2001,0.7
CUB,2002,0.706
CUB,2003,0.714
CUB,2004,0.728
CUB,2005,0.741
CUB,2006,0.761
CUB,2007,0.775
CUB,2008,0.784
CUB,2009,0.784
CUB,2010,0.78
CUB,2011,0.777
CUB,2012,0.773
CUB,2013,0.769
CUB,2014,0.771
CUB,2015,0.773
CUB,2016,0.774
CUB,2017,0.779
CUB,2018,0.783
CUB,2019,0.788
CUB,2020,0.781
CUB,2021,0.764
CYP,1990,0.716
CYP,1991,0.719
CYP,1992,0.726
CYP,1993,0.765
CYP,1994,0.77
CYP,1995,0.776
CYP,1996,0.781
CYP,1997,0.785
CYP,1998,0.794
CYP,1999,0.794
CYP,2000,0.797
CYP,2001,0.804
CYP,2002,0.816
CYP,2003,0.825
CYP,2004,0.83
CYP,2005,0.834
CYP,2006,0.841
CYP,2007,0.848
CYP,2008,0.857
CYP,2009,0.862
CYP,2010,0.857
CYP,2011,0.861
CYP,2012,0.86
CYP,2013,0.861
CYP,2014,0.865
CYP,2015,0.871
CYP,2016,0.877
CYP,2017,0.887
