WB_Code,Year,Education_Spending_pct_GDP
GBR,2007,4.9244499206543
GBR,2008,4.90973997116089
GBR,2009,5.06263017654419
GBR,2010,5.69867992401123
GBR,2011,5.57218980789185
GBR,2013,5.52530002593994
GBR,2014,5.60134983062744
GBR,2015,5.55452013015747
GBR,2016,5.42795991897583
GBR,2017,5.45256996154785
GBR,2018,5.20437002182007
GBR,2019,5.26115989685059
GBR,2020,5.43935012817383
GBR,2021,5.90682983398438
GEO,1994,6.91565990447998
GEO,1998,2.10888004302979
GEO,1999,2.15512990951538
GEO,2000,2.18105006217956
GEO,2001,2.13750004768372
GEO,2002,2.23501992225647
GEO,2003,2.06559991836548
GEO,2004,2.91420006752014
GEO,2005,2.48431992530823
GEO,2006,3.00364995002747
GEO,2007,2.69687008857727
GEO,2008,2.9195499420166
GEO,2009,3.22237992286682
GEO,2010,2.76179333360622
GEO,2011,2.5149199962616
GEO,2012,1.86033999919891
GEO,2013,2.8330966857175
GEO,2014,2.94113947736272
GEO,2015,3.10870368877345
GEO,2016,3.52338004112244
GEO,2017,3.52442002296448
GEO,2018,3.46094989776611
GEO,2019,3.82985997200012
GEO,2020,3.80951130708125
GEO,2021,3.59441995620727
GEO,2022,3.75498008728027
GEO,2023,3.70918011665344
GHA,1971,4.22444009780884
GHA,1972,4.62139987945557
GHA,1974,3.80271005630493
GHA,1975,4.876540184021
GHA,1976,5.82882976531982
GHA,1977,6.09528017044067
GHA,1979,2.31135010719299
GHA,1980,2.70777010917664
GHA,1981,1.80812001228332
GHA,1982,1.90453994274139
GHA,1986,3.35448002815247
GHA,1987,3.3066999912262
GHA,1988,3.18741989135742
GHA,1999,4.11037015914917
GHA,2001,5.35444021224976
GHA,2004,7.53558015823364
GHA,2005,7.42208003997803
GHA,2006,5.14794015884399
GHA,2007,5.51986980438232
GHA,2008,5.75795984268188
GHA,2009,5.31744003295898
GHA,2010,5.54059982299805
GHA,2011,8.14097023010254
GHA,2012,7.91913986206055
GHA,2013,4.57646989822388
GHA,2014,4.39978981018066
GHA,2015,4.4340500831604
GHA,2016,4.3945198059082
GHA,2017,3.53362989425659
GHA,2018,3.8861300945282
GHA,2019,3.15307114842573
GHA,2020,3.40915991351725
GHA,2021,3.4005042684722
GHA,2022,2.90963831638452
GRC,1970,1.56831002235413
GRC,1971,1.32082998752594
GRC,1973,1.12830996513367
GRC,1974,1.35493004322052
GRC,1975,1.48145997524261
GRC,1976,1.46867001056671
GRC,1977,1.51479995250702
GRC,1978,1.70948004722595
GRC,1981,1.71667003631592
GRC,1982,1.71063005924225
GRC,1983,1.71249997615814
GRC,1984,1.83555996417999
GRC,1986,1.85922002792358
GRC,1987,1.8600800037384
GRC,1988,1.89530003070831
GRC,1989,2.04388999938965
GRC,1990,2.07493996620178
GRC,1991,1.96161997318268
GRC,1998,2.9923300743103
GRC,1999,3.14823007583618
GRC,2000,3.35085010528564
GRC,2001,3.47308993339539
GRC,2002,3.52254009246826
GRC,2003,3.52407002449036
GRC,2004,3.76058006286621
GRC,2005,4.05491018295288
GRC,2015,3.68239998817444
GRC,2017,3.46778011322021
GRC,2018,3.57627010345459
GRC,2019,3.55062007904053
GRC,2022,3.37547993659973
GTM,1970,1.85871994495392
GTM,1971,2.0255401134491
GTM,1976,1.62729001045227
GTM,1993,1.66575002670288
GTM,1994,1.43998003005981
GTM,1995,1.60479998588562
GTM,1996,1.56369996070862
GTM,2006,3.03285002708435
GTM,2007,3.08808994293213
GTM,2008,3.23686003684998
GTM,2010,2.84864997863769
GTM,2011,2.96865010261536
GTM,2012,3.00524997711182
GTM,2013,2.88808989524841
GTM,2014,2.98562002182007
GTM,2015,3.03032994270325
GTM,2016,2.94474005699158
GTM,2017,2.95009994506836
GTM,2018,3.13193988800049
GTM,2019,3.19297003746033
GTM,2020,3.29485011100769
GTM,2021,3.091059923172
GTM,2022,3.20823001861572
GTM,2023,3.10633993148804
GUY,1970,4.32897996902466
GUY,1977,7.08872985839844
GUY,1979,9.37786960601807
GUY,1983,8.2534704208374
GUY,1984,7.22747993469238
GUY,1994,3.72445011138916
GUY,1995,3.60933995246887
GUY,1999,8.56105995178223
GUY,2000,8.48414993286133
GUY,2001,8.39729976654053
GUY,2002,8.36553955078125
GUY,2003,6.95590019226074
GUY,2004,5.51293992996216
GUY,2005,8.13973045349121
GUY,2006,3.11891007423401
GUY,2007,2.39117002487183
GUY,2009,2.15057992935181
GUY,2010,2.40938997268677
GUY,2011,2.50669002532959
GUY,2012,2.24131989479065
GUY,2014,4.36033010482788
GUY,2015,3.89569997787476
GUY,2016,4.73775005340576
GUY,2017,4.6647801399231
GUY,2018,4.45058012008667
HRV,2002,3.82305002212524
HRV,2003,3.87019991874695
HRV,2004,3.82386994361877
HRV,2007,3.96898007392883
HRV,2008,4.2783899307251
HRV,2009,4.36217021942139
HRV,2010,4.20651006698608
HRV,2011,4.10584020614624
HRV,2013,4.50127983093262
HRV,2017,3.87207007408142
HRV,2018,3.92432999610901
HRV,2019,3.94555997848511
HRV,2020,4.40854978561401
HRV,2021,4.0916600227356
HTI,1981,1.39374005794525
HTI,1982,1.07954001426697
HTI,1983,1.0222100019455
HTI,1984,0.986190021038055
HTI,1985,0.969290018081665
HTI,1991,1.07398998737335
HTI,2014,1.75226998329163
HTI,2015,1.85497999191284
HTI,2016,1.38776004314423
HTI,2017,1.49846994876862
HTI,2018,1.63715994358063
HTI,2019,1.08414978067408
HTI,2020,1.11353641558643
HTI,2021,1.24275181117048
HTI,2022,1.02689812206798
HTI,2023,0.964648012977964
HUN,1970,3.45141005516052
HUN,1971,3.4363899230957
HUN,1972,3.36103010177612
HUN,1973,3.40099000930786
HUN,1974,3.60735988616943
HUN,1975,3.7323100566864
HUN,1976,3.53689002990723
HUN,1977,3.605299949646
HUN,1978,3.72723007202148
HUN,1979,3.70742988586426
HUN,1980,4.30394983291626
HUN,1981,4.43302011489868
HUN,1982,4.43564987182617
HUN,1983,5.20669984817505
HUN,1984,4.77393007278442
HUN,1985,4.54767990112305
HUN,1986,4.75103998184204
HUN,1987,4.64593982696533
HUN,1988,4.49736022949219
HUN,1989,5.06343984603882
HUN,1990,5.43190002441406
HUN,1991,5.87939977645874
HUN,1992,6.07956981658935
HUN,1993,5.91958999633789
HUN,1994,5.83488988876343
HUN,1995,4.84748983383179
HUN,1996,4.33475017547607
HUN,1998,4.40864992141724
HUN,1999,4.56704998016357
HUN,2000,4.86840009689331
HUN,2001,4.9310097694397
HUN,2002,5.17923021316528
HUN,2003,5.7923002243042
HUN,2004,5.32762002944946
HUN,2005,5.3200798034668
HUN,2006,5.28974008560181
HUN,2007,5.13495016098022
HUN,2008,4.9676399230957
HUN,2009,4.94636011123657
HUN,2010,4.72375011444092
HUN,2011,4.5631799697876
HUN,2012,4.14249992370605
HUN,2013,4.18921995162964
HUN,2014,4.60187005996704
HUN,2015,4.49539995193481
HUN,2016,4.61547994613647
HUN,2017,4.64757013320923
HUN,2018,4.62343978881836
HUN,2019,4.22488021850586
HUN,2020,4.1535701751709
HUN,2021,4.68406009674072
HUN,2022,3.81258988380432
IDN,1972,2.78820991516113
IDN,1989,0.871410012245178
IDN,1994,0.998549997806549
IDN,1995,1.00434994697571
IDN,1996,1.07854998111725
IDN,1997,1.07208001613617
IDN,2001,2.46003007888794
IDN,2002,2.64568996429443
IDN,2003,3.21799993515015
IDN,2004,2.7484700679779
IDN,2005,2.87281990051269
IDN,2007,3.04425001144409
IDN,2008,2.90190005302429
IDN,2009,3.52513003349304
IDN,2010,2.81227993965149
IDN,2011,3.18944001197815
IDN,2012,3.40748000144958
IDN,2013,3.35904002189636
IDN,2014,3.28800988197327
IDN,2015,3.58360004425049
IDN,2016,1.21023452496964
IDN,2017,1.05324382490056
IDN,2018,0.994436460846179
IDN,2019,0.964399077622927
IDN,2020,1.01593221347809
IDN,2021,1.03221750658374
IDN,2022,0.863943349575907
IDN,2023,1.27517088245674
IND,1997,3.3613600730896
IND,1998,3.57256007194519
IND,1999,4.41539001464844
IND,2000,4.32479000091553
IND,2003,3.61340999603271
IND,2004,3.35254001617432
IND,2005,3.18875002861023
IND,2006,3.14284992218018
IND,2009,3.27824997901917
IND,2010,3.377690076828
IND,2011,3.79618000984192
IND,2012,3.8675000667572
IND,2013,3.84467005729675
IND,2014,3.89878023242693
IND,2015,4.11457014083862
IND,2016,4.25407981872559
IND,2017,4.30544996261597
IND,2018,4.36373996734619
IND,2019,3.89732003211975
IND,2020,4.29335021972656
IND,2021,4.62949991226196
IND,2022,4.09865814174589
IRL,1971,4.48641014099121
IRL,1972,4.6168999671936
IRL,1973,4.60856008529663
IRL,1974,4.68602991104126
IRL,1976,4.29649019241333
IRL,1977,5.08531999588013
IRL,1978,5.0676097869873
IRL,1979,5.28812980651855
IRL,1980,5.32220983505249
IRL,1981,5.73201990127563
IRL,1982,5.38953018188477
IRL,1983,5.44653987884521
IRL,1984,5.28170013427734
IRL,1985,5.24837017059326
IRL,1986,5.30120992660522
IRL,1987,5.5288200378418
IRL,1988,5.0161600112915
IRL,1989,4.71301984786987
IRL,1990,4.60056018829346
IRL,1991,4.78267002105713
IRL,1992,5.0056300163269
IRL,1993,5.11556005477905
IRL,1994,5.18871021270752
IRL,1995,4.87162017822266
IRL,1996,4.75392007827759
IRL,1998,4.28753995895386
IRL,1999,4.13379001617432
IRL,2000,4.13225984573364
IRL,2001,4.08749008178711
IRL,2002,4.10487985610962
IRL,2003,4.20493984222412
IRL,2004,4.48296022415161
IRL,2005,4.51898002624512
IRL,2006,4.54742002487183
IRL,2007,4.71541023254395
IRL,2008,5.45828008651733
IRL,2009,6.15610980987549
IRL,2010,6.04836988449097
IRL,2011,5.77199983596802
IRL,2012,5.70777988433838
IRL,2013,5.23177003860474
IRL,2014,4.73554992675781
IRL,2015,3.62438011169434
IRL,2016,3.65882992744446
IRL,2017,3.37737989425659
IRL,2018,3.30347990989685
IRL,2019,3.22984004020691
IRL,2020,3.19163990020752
IRL,2021,2.904629945755
IRN,1971,2.77033996582031
IRN,1972,2.76672005653381
IRN,1973,2.87667989730835
IRN,1974,2.69034004211426
IRN,1975,2.96556997299194
IRN,1977,5.416259765625
IRN,1981,7.1314001083374
IRN,1982,5.80205011367798
IRN,1983,4.18053007125854
IRN,1984,3.80160999298096
IRN,1985,3.46019005775452
IRN,1986,3.56991004943848
IRN,1987,4.14092016220093
IRN,1988,3.68129992485046
IRN,1989,3.99721002578735
IRN,1990,3.77391004562378
IRN,1991,3.74353003501892
IRN,1992,3.64046001434326
IRN,1993,4.31462001800537
IRN,1995,4.08180999755859
IRN,1996,3.53776001930237
IRN,1999,4.22040987014771
IRN,2000,4.03064012527466
IRN,2001,4.07168006896973
IRN,2002,4.48487997055054
IRN,2003,4.36322021484375
IRN,2004,4.29662990570068
IRN,2005,4.05650997161865
IRN,2006,4.28998994827271
IRN,2007,4.59680986404419
IRN,2008,3.91375994682312
IRN,2009,3.84244990348816
IRN,2010,3.70918011665344
IRN,2011,3.48497009277344
IRN,2012,2.93899989128113
IRN,2013,2.85279011726379
IRN,2014,2.61668992042542
IRN,2015,2.62911009788513
IRN,2016,3.17396998405456
IRN,2017,3.45956993103027
IRN,2018,3.61979007720947
IRN,2019,3.24005007743835
IRN,2020,3.20495009422302
IRN,2022,2.6699800491333
IRN,2023,2.82443290958712
IRQ,1977,3.8570499420166
IRQ,1980,2.42378997802734
IRQ,1989,3.55150008201599
ISL,1990,4.25862979888916
ISL,1993,5.14158010482788
ISL,1994,4.75557994842529
ISL,1995,4.78062009811401
ISL,1996,5.21834993362427
ISL,1998,6.78387022018433
ISL,1999,6.43401002883911
ISL,2000,6.4314398765564
ISL,2001,6.70592021942139
ISL,2002,7.29892015457153
ISL,2003,7.24507999420166
ISL,2004,7.16118001937866
ISL,2005,7.33843994140625
ISL,2006,7.19521999359131
ISL,2007,6.9443302154541
ISL,2008,7.03601980209351
ISL,2009,7.18984985351562
ISL,2010,6.9442400932312
ISL,2011,6.78997993469238
ISL,2012,7.58223009109497
ISL,2013,7.44868993759155
ISL,2014,7.6414098739624
ISL,2015,7.4579701423645
ISL,2016,7.43219995498657
ISL,2017,7.58385992050171
ISL,2018,7.56349992752075
ISL,2019,7.60129976272583
ISL,2020,8.58382987976074
ISL,2021,8.20907974243164
ISL,2022,7.28923988342285
ITA,1970,3.35906004905701
ITA,1971,2.8921000957489
ITA,1974,3.82631993293762
ITA,1975,3.70307993888855
ITA,1976,3.91051006317139
ITA,1978,3.77167010307312
ITA,1979,4.15415000915527
